strideIndex,timestamp,gcpX,gcpY
7.000000000000000000e+01,3.551982940000000255e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.870000000000000000e+02,1.440036944999999902e+00,2.868455698097878148e-01,2.760297150685356304e-01
5.070000000000000000e+02,2.539993792000000195e+00,-3.324063331409562450e-01,1.187538866947673855e+00
7.270000000000000000e+02,3.640007825000000086e+00,-1.268378837065131215e+00,4.592362642342458501e-01
9.700000000000000000e+02,4.855012230999999900e+00,-5.829218968677062351e-01,-3.247777636731715711e-01
1.196000000000000000e+03,5.985164572000000405e+00,1.684286532667711167e-01,6.701052964210234553e-01
1.417000000000000000e+03,7.090125697000000393e+00,5.108769248141090680e-01,-3.207471640669635193e-01
1.694000000000000000e+03,8.475006246999999604e+00,-8.158229675191190911e-01,-5.307699715442729671e-01
1.942000000000000000e+03,9.714975613000000010e+00,-1.492190487103090879e+00,-9.679703444935083834e-02
2.171000000000000000e+03,1.085999398599999921e+01,-1.145747611343229444e+00,-5.261936404081986041e-01
2.416000000000000000e+03,1.208511569000000030e+01,-6.302239087608808576e-01,2.898149656228721227e-01
2.662000000000000000e+03,1.331496394999999922e+01,2.019223555069186715e-01,1.093951569315475769e+00
2.948000000000000000e+03,1.474490683900000043e+01,5.679537505141374343e-01,9.045659711009679249e-02
3.423000000000000000e+03,1.711984722300000072e+01,-8.799149077025653076e-02,2.555721857701356847e-02
