strideIndex,timestamp,gcpX,gcpY
2.860000000000000000e+02,1.429773808000000201e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.980000000000000000e+02,2.489649056999999832e+00,-6.207302793417190934e-01,2.059755332760457025e-01
7.280000000000000000e+02,3.639557123000000338e+00,-1.773723336627186953e+00,6.016938798958471057e-01
9.740000000000000000e+02,4.869465828000000052e+00,-3.024640512880693688e+00,1.020014591974455431e+00
1.206000000000000000e+03,6.029382228999999427e+00,-4.253131363882509675e+00,1.432852609851729575e+00
1.435000000000000000e+03,7.174307345999999974e+00,-5.563274291455475584e+00,1.832165155773512799e+00
1.656000000000000000e+03,8.279241562000001053e+00,-6.549407086630639085e+00,2.736221630934229765e+00
1.884000000000000000e+03,9.419192314000000010e+00,-6.617639658580969808e+00,4.146622040791317687e+00
2.115000000000000000e+03,1.057414531999999951e+01,-6.251923742303800324e+00,5.507205690767147388e+00
2.336000000000000000e+03,1.167912673999999917e+01,-5.786169402806069506e+00,6.757897057667485718e+00
2.560000000000000000e+03,1.279911423000000070e+01,-5.370113534548762502e+00,8.064481733258261897e+00
2.791000000000000000e+03,1.395407963000000073e+01,-4.937083927327342359e+00,9.349481873051898262e+00
3.015000000000000000e+03,1.507404994999999914e+01,-4.506499811409758749e+00,1.065220261024750847e+01
3.240000000000000000e+03,1.619902802000000008e+01,-3.556107415551394979e+00,1.160680791815994439e+01
3.467000000000000000e+03,1.733399963000000099e+01,-2.218795255426610158e+00,1.153403301601379916e+01
3.702000000000000000e+03,1.850900268999999909e+01,-9.796204339273870687e-01,1.104050514267494698e+01
3.935000000000000000e+03,1.967400931999999969e+01,2.612333592055122722e-01,1.056752431423927163e+01
4.153000000000000000e+03,2.076401329000000118e+01,1.471131715437048015e+00,1.016837275456772716e+01
4.397000000000000000e+03,2.198398972000000029e+01,2.814219345233456071e+00,9.648102998875675240e+00
4.627000000000000000e+03,2.313397597999999888e+01,2.834658226930211189e+00,8.361576570031328259e+00
