strideIndex,timestamp
1.889000000000000000e+03,9.449812866000000255e+00
2.039000000000000000e+03,1.019977723799999936e+01
2.194000000000000000e+03,1.097479002300000062e+01
2.324000000000000000e+03,1.162470781700000089e+01
2.469000000000000000e+03,1.234969685099999914e+01
2.624000000000000000e+03,1.312467848300000028e+01
3.164000000000000000e+03,1.582447824099999956e+01
3.289000000000000000e+03,1.644952443900000105e+01
3.434000000000000000e+03,1.717434801699999980e+01
3.579000000000000000e+03,1.789930542800000168e+01
3.744000000000000000e+03,1.872427236100000059e+01
3.884000000000000000e+03,1.942445992800000099e+01
4.029000000000000000e+03,2.014925059600000168e+01
4.174000000000000000e+03,2.087421526299999996e+01
4.669000000000000000e+03,2.334932091199999959e+01
4.824000000000000000e+03,2.412411380700000052e+01
4.964000000000000000e+03,2.482407927799999925e+01
5.104000000000000000e+03,2.552423901399999906e+01
5.249000000000000000e+03,2.624909252100000145e+01
5.394000000000000000e+03,2.697419193100000001e+01
5.544000000000000000e+03,2.772417995600000040e+01
5.684000000000000000e+03,2.842396129200000132e+01
6.129000000000000000e+03,3.064892326900000086e+01
6.264000000000000000e+03,3.132388094499999909e+01
6.399000000000000000e+03,3.199899709399999992e+01
6.544000000000000000e+03,3.272381224699999791e+01
6.679000000000000000e+03,3.339879551899999655e+01
6.819000000000000000e+03,3.409878233300000261e+01
6.959000000000000000e+03,3.479876786399999844e+01
7.099000000000000000e+03,3.549874385599999727e+01
7.239000000000000000e+03,3.619889580200000267e+01
7.409000000000000000e+03,3.704867191600000353e+01
7.754000000000000000e+03,3.877382073199999724e+01
7.899000000000000000e+03,3.949865286299999667e+01
8.877000000000000000e+03,4.438844672199999764e+01
