strideIndex,timestamp,gcpX,gcpY
7.890000000000000000e+02,3.950200189999999889e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.790000000000000000e+02,4.900389029000000285e+00,6.447818715811914903e-01,-7.501174476383247747e-01
1.184000000000000000e+03,5.925383927000000384e+00,1.342448945661446347e+00,-2.740870173078946426e-02
1.409000000000000000e+03,7.050235185000000016e+00,-1.396669018004149387e-01,4.349209092261359100e-01
1.614000000000000000e+03,8.075344145000000751e+00,-1.277051061388862818e+00,-4.691468829910303562e-01
1.814000000000000000e+03,9.075365483000000566e+00,-5.148286864333102564e-01,-1.384065513854103147e+00
2.014000000000000000e+03,1.007533562599999932e+01,9.178852906014096646e-01,-1.382400869792110409e+00
2.214000000000000000e+03,1.107531930100000039e+01,1.252327460897659117e+00,-2.855688732363331761e-01
2.429000000000000000e+03,1.215032297800000016e+01,-1.378246043317252478e-01,3.477245543682796480e-01
2.644000000000000000e+03,1.322534940699999950e+01,-1.373576899154480335e+00,-3.456645123275139952e-01
2.844000000000000000e+03,1.422521794300000053e+01,-8.965255267758234226e-01,-1.044794063784583171e+00
3.064000000000000000e+03,1.532515659200000080e+01,1.414807357660489151e-01,1.520869387224589309e-01
3.259000000000000000e+03,1.630011572000000086e+01,1.405271406674576617e+00,8.486602142901084056e-02
3.464000000000000000e+03,1.732511088700000101e+01,6.366888473619971567e-01,-9.705697334453561309e-01
3.684000000000000000e+03,1.842526577699999990e+01,-4.261148223547322478e-01,-3.914653843074634987e-02
3.894000000000000000e+03,1.947521511300000085e+01,-1.355749020219924272e+00,-3.005065546685351530e-01
4.104000000000000000e+03,2.052527273800000174e+01,-6.667026784838523401e-01,-1.238870743215847225e+00
4.304000000000000000e+03,2.152525784399999864e+01,7.352397430876155271e-01,-1.066852879446339664e+00
4.509000000000000000e+03,2.255023741799999826e+01,1.003924293097336440e+00,3.198027725053574355e-01
4.729000000000000000e+03,2.365007720099999844e+01,-3.175678210036030902e-01,6.981469870737998518e-01
5.500000000000000000e+03,2.750503724500000047e+01,-1.455177800173186251e-02,1.650180944370671296e-02
