strideIndex,timestamp,gcpX,gcpY
3.590000000000000000e+02,1.799830937000000075e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.340000000000000000e+02,3.174866081999999867e+00,3.631845284676807895e-01,-9.012383951444685737e-01
9.140000000000000000e+02,4.575011327000000350e+00,-5.795646401312160023e-01,-1.504660896984122198e+00
1.189000000000000000e+03,5.949847757999999764e+00,-1.549160349627694222e+00,-9.159898497549419094e-01
1.454000000000000000e+03,7.274970624999999913e+00,-1.637108379195885588e+00,2.594529972571196774e-01
1.734000000000000000e+03,8.674848390999999381e+00,-6.980586707904310462e-01,9.915052812404753224e-01
2.019000000000000000e+03,1.009981418799999986e+01,4.369325587767004526e-01,5.946201875915463342e-01
2.304000000000000000e+03,1.152482440900000071e+01,6.529074709477656890e-01,-6.335415333435205909e-01
2.569000000000000000e+03,1.284978313400000083e+01,-3.183003467239259310e-02,-1.530275290291689405e+00
2.879000000000000000e+03,1.439978198300000045e+01,-1.216727022373458089e+00,-1.314472629474979337e+00
3.169000000000000000e+03,1.584989451400000071e+01,-1.781564301317385191e+00,-2.635048794881638123e-01
3.449000000000000000e+03,1.724988374999999863e+01,-1.601718375567109165e+00,8.605927132696579163e-01
3.744000000000000000e+03,1.872476510299999930e+01,-4.661679932172577701e-01,1.033693474845832183e+00
4.019000000000000000e+03,2.009968091400000034e+01,5.192051343144913345e-01,4.296194480179974517e-01
4.324000000000000000e+03,2.162464325599999881e+01,1.011675131421969187e+00,-4.809845030168947710e-01
4.614000000000000000e+03,2.307491440800000149e+01,2.876800166643330714e-01,-1.448401750590071257e+00
4.894000000000000000e+03,2.447473337299999940e+01,-9.174935684538129133e-01,-1.470569829568371123e+00
5.169000000000000000e+03,2.584984020599999965e+01,-1.677510520248987280e+00,-5.704420376317786978e-01
5.474000000000000000e+03,2.737468590499999976e+01,-1.684917233400506031e+00,5.890118137162769774e-01
5.769000000000000000e+03,2.884985051600000006e+01,-8.683815852810764513e-01,1.313418801731495389e+00
6.089000000000000000e+03,3.044978994599999922e+01,1.337760956143694280e-01,7.714076927323130217e-01
7.116000000000000000e+03,3.558462343699999764e+01,-4.217472553721289541e-02,-5.034060170415158991e-02
