strideIndex,timestamp
3.590000000000000000e+02,1.799830937000000075e+00
6.340000000000000000e+02,3.174866081999999867e+00
9.140000000000000000e+02,4.575011327000000350e+00
1.189000000000000000e+03,5.949847757999999764e+00
1.454000000000000000e+03,7.274970624999999913e+00
1.734000000000000000e+03,8.674848390999999381e+00
2.019000000000000000e+03,1.009981418799999986e+01
2.304000000000000000e+03,1.152482440900000071e+01
2.569000000000000000e+03,1.284978313400000083e+01
2.879000000000000000e+03,1.439978198300000045e+01
3.169000000000000000e+03,1.584989451400000071e+01
3.449000000000000000e+03,1.724988374999999863e+01
3.744000000000000000e+03,1.872476510299999930e+01
4.019000000000000000e+03,2.009968091400000034e+01
4.324000000000000000e+03,2.162464325599999881e+01
4.614000000000000000e+03,2.307491440800000149e+01
4.894000000000000000e+03,2.447473337299999940e+01
5.169000000000000000e+03,2.584984020599999965e+01
5.474000000000000000e+03,2.737468590499999976e+01
5.769000000000000000e+03,2.884985051600000006e+01
6.089000000000000000e+03,3.044978994599999922e+01
7.116000000000000000e+03,3.558462343699999764e+01
