strideIndex,timestamp
5.890000000000000000e+02,2.950228276999999899e+00
8.240000000000000000e+02,4.125211632000000073e+00
1.029000000000000000e+03,5.150232475000000143e+00
1.314000000000000000e+03,6.575205418000000357e+00
1.539000000000000000e+03,7.700161166000000001e+00
1.764000000000000000e+03,8.825344639000000768e+00
2.019000000000000000e+03,1.010014443700000086e+01
2.224000000000000000e+03,1.112513216600000021e+01
2.449000000000000000e+03,1.225021912599999929e+01
2.674000000000000000e+03,1.337515569199999987e+01
2.884000000000000000e+03,1.442514152200000055e+01
3.109000000000000000e+03,1.555019657699999946e+01
3.339000000000000000e+03,1.670013646199999968e+01
3.599000000000000000e+03,1.800025834899999921e+01
3.809000000000000000e+03,1.904979865800000027e+01
4.044000000000000000e+03,2.022487521400000077e+01
4.264000000000000000e+03,2.132482238100000060e+01
4.484000000000000000e+03,2.242479271999999924e+01
4.689000000000000000e+03,2.344980817300000098e+01
4.939000000000000000e+03,2.469979848799999900e+01
5.164000000000000000e+03,2.582476765899999904e+01
5.384000000000000000e+03,2.692486833499999932e+01
5.619000000000000000e+03,2.810018753299999972e+01
5.834000000000000000e+03,2.917504457400000106e+01
6.064000000000000000e+03,3.032514425500000144e+01
6.269000000000000000e+03,3.135005437999999955e+01
6.504000000000000000e+03,3.252509216499999667e+01
6.724000000000000000e+03,3.362513386399999860e+01
6.939000000000000000e+03,3.469998396599999779e+01
7.149000000000000000e+03,3.575005576899999937e+01
7.389000000000000000e+03,3.695004852299999953e+01
7.604000000000000000e+03,3.802493415600000048e+01
7.829000000000000000e+03,3.915000186500000012e+01
8.054000000000000000e+03,4.027495042299999994e+01
8.294000000000000000e+03,4.147502631700000109e+01
8.978000000000000000e+03,4.489493627499999917e+01
