strideIndex,timestamp,gcpX,gcpY
3.370000000000000000e+02,1.684751630000000056e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.230000000000000000e+02,2.614639044000000023e+00,7.069463745477603256e-01,-3.456541964359437502e-01
7.410000000000000000e+02,3.704521656000000274e+00,1.914986243780717023e+00,-8.446228070154288003e-01
9.750000000000000000e+02,4.874421120000000052e+00,3.283125833580072150e+00,-4.741041666966838708e-01
1.145000000000000000e+03,5.724363803999999334e+00,4.174017503656691552e+00,-1.614962191250174373e+00
1.347000000000000000e+03,6.734323502000000516e+00,5.362773346384103412e+00,-2.409291811987962717e+00
1.534000000000000000e+03,7.669290542999999793e+00,6.945750402157258918e+00,-3.077373125074742255e+00
1.731000000000000000e+03,8.654232978999999659e+00,8.662066913584441252e+00,-3.786510370325918640e+00
1.927000000000000000e+03,9.634184837000001167e+00,1.015673638641005283e+01,-4.478166474906222660e+00
2.142000000000000000e+03,1.070914555000000057e+01,1.149369107667478929e+01,-4.320508122196547340e+00
2.333000000000000000e+03,1.166411495000000009e+01,1.284622608360437646e+01,-4.382782153943146852e+00
2.511000000000000000e+03,1.255409908000000030e+01,1.354583943405342517e+01,-5.612322783557905481e+00
2.704000000000000000e+03,1.351909065000000076e+01,1.494579697828770115e+01,-6.132915594055262432e+00
2.904000000000000000e+03,1.451908397999999956e+01,1.622589114755083628e+01,-6.976105322300647060e+00
3.099000000000000000e+03,1.549408913000000076e+01,1.580594722786075756e+01,-8.332671614199178123e+00
3.286000000000000000e+03,1.642906569999999888e+01,1.440628096548369896e+01,-8.218942312946484918e+00
3.458000000000000000e+03,1.728905295999999936e+01,1.286046206473214859e+01,-7.589645939145339248e+00
3.635000000000000000e+03,1.817403412000000174e+01,1.118038205396134011e+01,-6.572593257418203549e+00
3.812000000000000000e+03,1.905902863000000025e+01,9.549291890707644725e+00,-5.477201601736529923e+00
3.982000000000000000e+03,1.990901184000000157e+01,7.798296482354554193e+00,-4.800412062864665153e+00
4.154000000000000000e+03,2.076901435999999990e+01,5.952259037625052152e+00,-4.590055811099784222e+00
4.328000000000000000e+03,2.163901711000000105e+01,4.229162434824111472e+00,-3.902987330221890705e+00
4.499000000000000000e+03,2.249403191000000035e+01,2.734818216542587166e+00,-2.704379655755978717e+00
4.671000000000000000e+03,2.335402869999999709e+01,9.285351742575410627e-01,-1.929675472758701549e+00
4.842000000000000000e+03,2.420900917000000163e+01,-1.108998199990313793e+00,-1.685997921830939106e+00
5.012000000000000000e+03,2.505900765000000163e+01,-3.196025822070413192e+00,-1.077026900620007499e+00
5.179000000000000000e+03,2.589400291000000109e+01,-4.828770079993447872e+00,2.380514956056167808e-01
5.345000000000000000e+03,2.672400664999999975e+01,-6.683852308502021167e+00,1.323822615810822168e+00
5.516000000000000000e+03,2.757902144999999905e+01,-8.827507558353760331e+00,1.633136646826369276e+00
5.686000000000000000e+03,2.842902946999999969e+01,-1.096447507814586508e+01,2.158758963089268068e+00
5.853000000000000000e+03,2.926391982999999897e+01,-1.270342944336216107e+01,3.432698410510214515e+00
6.016000000000000000e+03,3.007878685000000019e+01,-1.478238855683904163e+01,4.104214608744797488e+00
6.181000000000000000e+03,3.090367507999999930e+01,-1.688624376630143331e+01,4.557086839752564345e+00
6.363000000000000000e+03,3.181358146999999903e+01,-1.872488422144775555e+01,5.105379897067102490e+00
6.552000000000000000e+03,3.275848769999999632e+01,-1.986181839361295687e+01,6.118237581128897595e+00
6.764000000000000000e+03,3.381839371000000227e+01,-1.965179674106601837e+01,7.412013413899574132e+00
6.964000000000000000e+03,3.481830596999999727e+01,-1.833243460394209023e+01,7.235864184199879645e+00
7.172000000000000000e+03,3.585823058999999802e+01,-1.698703746838476292e+01,6.593874661205830101e+00
7.415000000000000000e+03,3.707315444999999698e+01,-1.585530564728269098e+01,6.788255949155546531e+00
7.621000000000000000e+03,3.810309981999999707e+01,-1.448709760056600082e+01,6.527589992614029946e+00
7.779000000000000000e+03,3.889306641000000297e+01,-1.371822852406122983e+01,5.295894274023316584e+00
7.946000000000000000e+03,3.972806548999999876e+01,-1.164063707663745717e+01,4.306656295783700017e+00
8.115000000000000000e+03,4.057305145000000124e+01,-9.290615201934178558e+00,3.406680080311264902e+00
8.294000000000000000e+03,4.146802138999999698e+01,-7.612124234923891564e+00,2.710704453105200251e+00
8.554000000000000000e+03,4.276799010999999950e+01,-6.200644245782780395e+00,3.055038942017088033e+00
8.762000000000000000e+03,4.380796432999999723e+01,-5.028947436435156071e+00,2.266539362458166895e+00
8.986000000000000000e+03,4.492794037000000174e+01,-3.913219848329608119e+00,1.374476052406589988e+00
9.171000000000000000e+03,4.585292052999999868e+01,-2.603826682006804116e+00,9.099822031608290063e-01
9.375000000000000000e+03,4.687292481000000066e+01,-1.397618094438180858e+00,-1.441048573048098191e-02
9.577000000000000000e+03,4.788292693999999727e+01,-8.226101730224227859e-02,-7.758596039441674197e-01
9.782000000000000000e+03,4.890793227999999715e+01,1.328693711327341820e+00,-1.373192638153574840e+00
1.001000000000000000e+04,5.004791259999999653e+01,2.753078882694924179e+00,-1.913388791035232739e+00
1.019200000000000000e+04,5.095790099999999967e+01,4.175438705096069292e+00,-2.535840022553800033e+00
1.041400000000000000e+04,5.206788635000000198e+01,5.605496143611456539e+00,-3.181907915694149658e+00
1.061800000000000000e+04,5.308787155000000269e+01,6.997269275339706773e+00,-3.791971477791854728e+00
1.080700000000000000e+04,5.403287506000000207e+01,8.429936073768423910e+00,-4.306391388642908602e+00
1.103300000000000000e+04,5.516288757000000231e+01,9.819878647448573972e+00,-4.910319067981586016e+00
1.124900000000000000e+04,5.624291228999999959e+01,1.120294391519985489e+01,-5.472621002123799983e+00
1.147000000000000000e+04,5.734791184000000186e+01,1.262223597712554835e+01,-5.988097522398704520e+00
1.168500000000000000e+04,5.842285918999999694e+01,1.393883061849695792e+01,-6.634605488561599707e+00
1.199900000000000000e+04,5.999262238000000025e+01,1.532465780514353426e+01,-7.288653658615790398e+00
