strideIndex,timestamp
5.240000000000000000e+02,2.624972263000000083e+00
6.840000000000000000e+02,3.424967485999999894e+00
8.190000000000000000e+02,4.099988133000000090e+00
9.690000000000000000e+02,4.849988649000000152e+00
1.119000000000000000e+03,5.599916400999999766e+00
1.279000000000000000e+03,6.399889868999999898e+00
1.424000000000000000e+03,7.124902368999999958e+00
1.574000000000000000e+03,7.874972063999999605e+00
1.719000000000000000e+03,8.599807781000000872e+00
1.874000000000000000e+03,9.374937605999999590e+00
2.039000000000000000e+03,1.019977498199999921e+01
2.184000000000000000e+03,1.092480209300000027e+01
2.339000000000000000e+03,1.169980560800000013e+01
2.489000000000000000e+03,1.244981102600000078e+01
2.639000000000000000e+03,1.319984531300000086e+01
2.789000000000000000e+03,1.394979213799999940e+01
2.944000000000000000e+03,1.472479988199999923e+01
3.099000000000000000e+03,1.549971904599999917e+01
3.254000000000000000e+03,1.627481531899999823e+01
3.409000000000000000e+03,1.704972817699999865e+01
3.564000000000000000e+03,1.782465365899999910e+01
3.714000000000000000e+03,1.857470184599999996e+01
3.869000000000000000e+03,1.934981299000000021e+01
4.034000000000000000e+03,2.017464172100000042e+01
4.214000000000000000e+03,2.107470611700000163e+01
4.973000000000000000e+03,2.486961974999999825e+01
