strideIndex,timestamp,gcpX,gcpY
7.010000000000000000e+02,3.510082947999999980e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.380000000000000000e+02,4.194873469000000021e+00,5.804960648972363746e-01,6.867556656053482866e-01
9.730000000000000000e+02,4.869861934000000225e+00,-4.231391126443724282e-01,8.908507870385954375e-01
1.109000000000000000e+03,5.549840414000000166e+00,-1.363991502592006411e+00,-2.938773694847232609e-01
1.244000000000000000e+03,6.224832391999999714e+00,-5.879036736433580490e-01,-1.468917487607792838e+00
1.385000000000000000e+03,6.929793197000000404e+00,9.234191157022909602e-01,-9.328196219132377509e-01
1.532000000000000000e+03,7.664782397999999830e+00,7.843958875175540690e-01,6.964801865532197489e-01
1.684000000000000000e+03,8.424940339999999139e+00,-6.360289498953134446e-01,7.572433560275902975e-01
1.830000000000000000e+03,9.154824919999999366e+00,-1.581677942184311236e+00,-4.604380367950813291e-01
1.976000000000000000e+03,9.884906472000000832e+00,-7.110242670730700931e-01,-1.619100993304152247e+00
2.122000000000000000e+03,1.061470994199999929e+01,8.298770495494239841e-01,-1.249555397566822545e+00
2.265000000000000000e+03,1.132963465099999922e+01,1.163911617181550673e+00,2.167589121115450490e-01
2.419000000000000000e+03,1.209967333600000039e+01,-2.068909931712858974e-01,7.450934240957421961e-01
2.565000000000000000e+03,1.282977255900000024e+01,-1.504547054803362149e+00,-2.657710867393331400e-01
2.703000000000000000e+03,1.351962781900000010e+01,-8.235440122207567937e-01,-1.473877846774966027e+00
2.851000000000000000e+03,1.425973742500000085e+01,8.309139437379403637e-01,-1.040652109846869511e+00
3.005000000000000000e+03,1.502971048300000056e+01,9.529842723136577876e-01,4.077213285105568685e-01
3.151000000000000000e+03,1.575965572399999992e+01,-4.137279305593706824e-01,7.993505224079568983e-01
3.297000000000000000e+03,1.648947468600000121e+01,-1.452560759534741397e+00,-3.308100151355689578e-01
3.433000000000000000e+03,1.716964161900000008e+01,-6.090521442561620535e-01,-1.492045713464481560e+00
3.573000000000000000e+03,1.786942155799999910e+01,8.746029227221824298e-01,-1.049076803578897543e+00
3.723000000000000000e+03,1.861944820900000153e+01,9.789692516192388672e-01,4.984368835962103006e-01
3.876000000000000000e+03,1.938454984199999842e+01,-5.386588883368547132e-01,6.874933516074195339e-01
4.023000000000000000e+03,2.011955958500000108e+01,-1.327681553540745796e+00,-7.039430390660429415e-01
4.178000000000000000e+03,2.089417799499999973e+01,-2.774579888131140093e-01,-1.096615920807006095e+00
5.078000000000000000e+03,2.539414661300000020e+01,-4.520475574622798837e-02,5.867835320706736579e-02
