strideIndex,timestamp
8.940000000000000000e+02,4.475024283999999852e+00
1.044000000000000000e+03,5.225027799000000250e+00
1.244000000000000000e+03,6.224988635999999964e+00
1.424000000000000000e+03,7.124980918000000329e+00
1.604000000000000000e+03,8.024887289000000479e+00
1.779000000000000000e+03,8.899861170999999516e+00
1.929000000000000000e+03,9.649624736999999897e+00
2.084000000000000000e+03,1.042479876400000016e+01
2.234000000000000000e+03,1.117457457999999981e+01
2.389000000000000000e+03,1.194974543800000077e+01
2.544000000000000000e+03,1.272454780200000002e+01
2.704000000000000000e+03,1.352466502699999928e+01
2.864000000000000000e+03,1.432468007800000009e+01
3.024000000000000000e+03,1.512461640299999921e+01
3.179000000000000000e+03,1.589962815600000035e+01
3.334000000000000000e+03,1.667439800500000047e+01
3.489000000000000000e+03,1.744938177699999926e+01
3.654000000000000000e+03,1.827454270100000144e+01
3.819000000000000000e+03,1.909935083899999952e+01
3.974000000000000000e+03,1.987449266000000137e+01
4.134000000000000000e+03,2.067446246100000096e+01
4.304000000000000000e+03,2.152442889900000011e+01
4.459000000000000000e+03,2.229939057600000041e+01
4.609000000000000000e+03,2.304936188299999955e+01
4.754000000000000000e+03,2.377438314899999838e+01
4.919000000000000000e+03,2.459935728499999996e+01
5.089000000000000000e+03,2.544924102499999918e+01
5.234000000000000000e+03,2.617430407499999845e+01
5.394000000000000000e+03,2.697428568300000151e+01
5.554000000000000000e+03,2.777409588500000126e+01
5.709000000000000000e+03,2.854911569100000079e+01
5.869000000000000000e+03,2.934905888300000143e+01
6.029000000000000000e+03,3.014886787100000021e+01
6.189000000000000000e+03,3.094907660000000149e+01
6.349000000000000000e+03,3.174889342499999856e+01
6.499000000000000000e+03,3.249887727200000143e+01
6.669000000000000000e+03,3.334885865900000113e+01
6.839000000000000000e+03,3.419876719300000190e+01
7.004000000000000000e+03,3.502389897799999829e+01
7.159000000000000000e+03,3.579873813199999688e+01
7.314000000000000000e+03,3.657385121499999769e+01
7.459000000000000000e+03,3.729873282700000203e+01
7.629000000000000000e+03,3.814886743200000296e+01
8.489000000000000000e+03,4.244876435700000172e+01
