strideIndex,timestamp
3.990000000000000000e+02,2.000023697000000045e+00
5.540000000000000000e+02,2.775037041000000038e+00
7.090000000000000000e+02,3.550032621999999805e+00
8.640000000000000000e+02,4.324994264999999949e+00
1.019000000000000000e+03,5.100075065999999602e+00
1.184000000000000000e+03,5.925060860000000318e+00
1.339000000000000000e+03,6.700072319000000221e+00
1.499000000000000000e+03,7.499858380000000047e+00
1.659000000000000000e+03,8.299849204999999230e+00
1.829000000000000000e+03,9.149978781999999811e+00
1.994000000000000000e+03,9.974773945000000808e+00
2.159000000000000000e+03,1.079992445100000076e+01
2.329000000000000000e+03,1.164971071899999977e+01
2.499000000000000000e+03,1.249964699799999934e+01
2.664000000000000000e+03,1.332465354800000057e+01
2.829000000000000000e+03,1.414967227600000044e+01
3.001000000000000000e+03,1.500978022800000033e+01
3.167000000000000000e+03,1.583976972600000011e+01
3.331000000000000000e+03,1.665972517799999864e+01
3.489000000000000000e+03,1.744970834100000090e+01
4.424000000000000000e+03,2.212437958699999996e+01
