strideIndex,timestamp
4.090000000000000000e+02,2.049955563000000147e+00
7.240000000000000000e+02,3.624923796000000031e+00
9.440000000000000000e+02,4.724887756000000216e+00
1.194000000000000000e+03,5.974822559999999783e+00
1.414000000000000000e+03,7.074955400000000338e+00
1.664000000000000000e+03,8.324884450000000768e+00
1.909000000000000000e+03,9.549874787000000254e+00
2.159000000000000000e+03,1.079997585699999973e+01
2.414000000000000000e+03,1.207485757499999934e+01
2.659000000000000000e+03,1.329986467400000016e+01
2.889000000000000000e+03,1.444993557399999951e+01
3.134000000000000000e+03,1.567481527200000002e+01
3.369000000000000000e+03,1.684976062100000149e+01
3.589000000000000000e+03,1.794978775599999921e+01
3.839000000000000000e+03,1.919980789099999896e+01
4.084000000000000000e+03,2.042474403800000005e+01
4.309000000000000000e+03,2.154985728799999833e+01
4.544000000000000000e+03,2.272482742300000069e+01
4.784000000000000000e+03,2.392479476200000121e+01
5.019000000000000000e+03,2.509969461800000090e+01
5.249000000000000000e+03,2.624971535999999972e+01
5.494000000000000000e+03,2.747471077799999861e+01
5.754000000000000000e+03,2.877477098399999988e+01
5.994000000000000000e+03,2.997470856400000017e+01
6.239000000000000000e+03,3.119968952400000006e+01
6.499000000000000000e+03,3.249972067499999895e+01
7.026000000000000000e+03,3.513448848899999888e+01
