strideIndex,timestamp
5.890000000000000000e+02,2.950001385000000198e+00
8.190000000000000000e+02,4.100204491000000395e+00
1.064000000000000000e+03,5.325049448999999768e+00
1.289000000000000000e+03,6.450138581000000038e+00
1.489000000000000000e+03,7.450028964999999559e+00
1.729000000000000000e+03,8.650177254999999121e+00
1.934000000000000000e+03,9.675038104000000416e+00
2.161000000000000000e+03,1.081000107899999918e+01
2.404000000000000000e+03,1.202516119300000064e+01
2.619000000000000000e+03,1.309998681100000084e+01
2.829000000000000000e+03,1.414999317300000037e+01
3.054000000000000000e+03,1.527499601999999967e+01
3.284000000000000000e+03,1.642507707900000113e+01
3.489000000000000000e+03,1.744993881599999952e+01
3.704000000000000000e+03,1.852487272899999837e+01
3.919000000000000000e+03,1.960007631999999944e+01
4.154000000000000000e+03,2.077491253899999890e+01
4.354000000000000000e+03,2.177486314700000136e+01
4.589000000000000000e+03,2.294997156000000160e+01
4.804000000000000000e+03,2.402492447799999908e+01
5.014000000000000000e+03,2.507491997600000033e+01
5.249000000000000000e+03,2.625004132999999840e+01
5.484000000000000000e+03,2.742491267000000121e+01
5.709000000000000000e+03,2.854977132499999826e+01
5.924000000000000000e+03,2.962504459899999887e+01
6.154000000000000000e+03,3.077499736000000041e+01
6.394000000000000000e+03,3.197486391099999992e+01
6.609000000000000000e+03,3.304986964900000146e+01
6.859000000000000000e+03,3.429985474400000101e+01
7.866000000000000000e+03,3.933481614299999762e+01
