strideIndex,timestamp
6.990000000000000000e+02,3.499930045000000156e+00
8.640000000000000000e+02,4.325134538999999556e+00
1.014000000000000000e+03,5.075020078999999740e+00
1.154000000000000000e+03,5.774961293999999690e+00
1.309000000000000000e+03,6.549991133999999882e+00
1.464000000000000000e+03,7.324856374000000336e+00
1.609000000000000000e+03,8.049908522999999150e+00
1.764000000000000000e+03,8.824828725999999790e+00
1.899000000000000000e+03,9.499989481000000069e+00
2.049000000000000000e+03,1.025003746299999996e+01
2.199000000000000000e+03,1.099996164799999931e+01
2.369000000000000000e+03,1.184989205499999976e+01
2.514000000000000000e+03,1.257491720099999988e+01
2.669000000000000000e+03,1.334983177099999985e+01
2.809000000000000000e+03,1.404977321600000018e+01
2.979000000000000000e+03,1.489968419999999938e+01
4.202000000000000000e+03,2.101430410300000062e+01
