t,ax,ay,az,wx,wy,wz,zv
5.036055000000000219e-03,3.730379829269999892e+00,-5.475926734789999806e-01,9.133075031380000652e+00,-3.431160002950000426e-02,1.527183689180000060e-02,3.494126023720000099e-03,1.000000000000000000e+00
9.997404999999999139e-03,3.595513678190000117e+00,-5.655108632140000147e-01,9.100293874760000179e+00,-3.418202325699999655e-02,1.248423941429999823e-02,2.568076923489999788e-02,1.000000000000000000e+00
1.504082099999999936e-02,3.669733637390000247e+00,-5.787855379919999432e-01,9.076641781010000187e+00,-5.280727893109999488e-02,2.605433575809999736e-02,8.047492243349999713e-03,1.000000000000000000e+00
2.012972799999999951e-02,3.666342533649999957e+00,-5.774976901380000083e-01,9.092983259480000413e+00,-3.804918006059999913e-02,-2.646728884429999824e-03,-1.719900756139999907e-03,1.000000000000000000e+00
2.508880299999999980e-02,3.636480479349999850e+00,-5.944617574859999420e-01,9.066205727199999842e+00,-4.324715584520000267e-02,1.637416332960000068e-02,1.515085902069999990e-02,1.000000000000000000e+00
3.007407600000000167e-02,3.702570031330000067e+00,-5.930225549959999842e-01,9.101528384989999054e+00,-4.423672333359999348e-02,4.314783960580000077e-03,6.317491643130000376e-03,1.000000000000000000e+00
3.520062999999999664e-02,3.725407009300000016e+00,-5.923446922670000392e-01,9.050826371760001265e+00,-2.884225174779999831e-02,1.994248852130000096e-02,-3.854760201650000127e-03,1.000000000000000000e+00
4.020779000000000020e-02,3.645276949269999900e+00,-6.149190737770000581e-01,9.050051880249998959e+00,-1.623481698329999959e-02,1.964687556029999851e-02,2.237519435579999813e-02,1.000000000000000000e+00
4.521677000000000335e-02,3.706809568590000215e+00,-5.921967716960000461e-01,9.061981387499999485e+00,-9.326404891910000661e-03,-8.477242663500000885e-03,1.438414026050000016e-02,1.000000000000000000e+00
5.009557800000000172e-02,3.708530985559999937e+00,-6.173928434790000308e-01,9.046002897119999275e+00,-1.849704422059999728e-02,-5.615510977800000463e-03,1.687693595890000023e-02,1.000000000000000000e+00
5.503961500000000007e-02,3.720778764980000375e+00,-6.530082006090000002e-01,9.054556205929999990e+00,-8.874703198670000001e-03,3.040660638359999994e-03,1.406292710449999830e-02,1.000000000000000000e+00
5.998834799999999690e-02,3.716821551780000288e+00,-6.305804610279999167e-01,9.036386342989999321e+00,-1.391534134750000047e-02,-8.471790933979999336e-04,1.525587122890000036e-02,1.000000000000000000e+00
6.508740899999999885e-02,3.741512340919999513e+00,-6.411922367399999212e-01,9.054995766399999368e+00,-1.396994944660000064e-02,-9.710261598229999805e-03,1.356051210309999928e-02,1.000000000000000000e+00
7.003100399999999393e-02,3.682060619519999634e+00,-6.019012233039999771e-01,9.036090574919999341e+00,-2.654494717719999616e-03,-8.632695302370001558e-03,1.319074351340000090e-02,1.000000000000000000e+00
7.508210699999999516e-02,3.677479721469999685e+00,-5.936931842660000402e-01,9.019535161439998561e+00,-1.327046472579999740e-02,-2.734779845920000396e-03,1.154011022300000140e-02,1.000000000000000000e+00
8.018416200000000327e-02,3.698734690950000292e+00,-5.904142721930000226e-01,8.999481384439999232e+00,-9.594995528459999978e-03,-5.495972465719999901e-03,1.552314963190000105e-02,1.000000000000000000e+00
8.510816000000000214e-02,3.679999595340000429e+00,-6.260089883939999877e-01,8.992591040409999792e+00,-2.021680772299999998e-02,-9.740839595910000216e-04,8.012799546120000921e-03,1.000000000000000000e+00
9.006070800000000320e-02,3.652482935119999663e+00,-5.995742416610000403e-01,9.016735886110000209e+00,-1.132780965420000091e-02,-6.305302958939999931e-03,6.243210285899999760e-03,1.000000000000000000e+00
9.503817999999999988e-02,3.700414314599999699e+00,-5.829725413530000289e-01,9.027385290410000707e+00,-1.041589397939999932e-02,1.274360530079999936e-02,3.179796040059999730e-04,1.000000000000000000e+00
9.998356599999999594e-02,3.691840255259999815e+00,-5.689110635790000092e-01,9.008963498540000003e+00,-6.697112694380000404e-03,5.025165155530000177e-03,6.174756214020000501e-03,1.000000000000000000e+00
1.050222519999999965e-01,3.671773911050000283e+00,-5.580446920520000242e-01,9.025721156589998628e+00,-1.392144616690000128e-02,1.510796137150000051e-02,1.993776857849999945e-02,1.000000000000000000e+00
1.099765129999999980e-01,3.752582893250000051e+00,-5.854817476950000543e-01,9.019722792959999680e+00,-4.844083450729999227e-03,2.045696787540000200e-02,-3.465179121119999969e-03,1.000000000000000000e+00
1.150618560000000040e-01,3.687486443969999694e+00,-5.911059807849999848e-01,9.045621204330000609e+00,-8.385086432099999806e-03,1.703858189279999769e-02,-7.719885557889999937e-03,1.000000000000000000e+00
1.200630899999999973e-01,3.671619597269999868e+00,-5.840999379469999919e-01,9.039008508189999347e+00,-3.238836070520000141e-03,2.095966972409999893e-02,6.536102853720000307e-03,1.000000000000000000e+00
1.250137910000000130e-01,3.760293029240000084e+00,-5.933871870569999984e-01,9.078696375459999857e+00,-1.212095655500000126e-02,1.232584193350000010e-02,-7.970348000530000018e-03,1.000000000000000000e+00
