t,ax,ay,az,wx,wy,wz,zv
4.947191000000000088e-03,2.864749380140000135e+00,3.754934132559999860e+00,-8.599192026560000812e+00,-3.041411750020000040e-03,-6.041107699279999778e-03,-3.217278281229999856e-03,1.000000000000000000e+00
1.000546499999999984e-02,2.851025098430000071e+00,3.686738840469999889e+00,-8.642980314880000847e+00,3.223164239899999756e-03,-3.853848902509999889e-03,2.738901879639999912e-03,1.000000000000000000e+00
1.503460499999999950e-02,2.834939348289999828e+00,3.683480715459999999e+00,-8.629454478350000457e+00,-1.428419142029999957e-03,9.749474935229998640e-03,-1.056252233679999888e-02,1.000000000000000000e+00
1.997371599999999900e-02,2.795173155090000083e+00,3.713020698190000246e+00,-8.644520530060001207e+00,-2.059138379990000257e-03,-2.620444167409999910e-03,5.783064290879999861e-03,1.000000000000000000e+00
2.493735799999999975e-02,2.857548654979999547e+00,3.734640409330000299e+00,-8.610756207619999714e+00,2.628055633980000243e-03,7.256880402570000180e-03,2.142738550900000032e-03,1.000000000000000000e+00
3.000480300000000003e-02,2.801215357860000310e+00,3.703794020169999701e+00,-8.616628899049999291e+00,-8.076837286350000908e-03,8.699567057190001063e-03,8.661177009340000066e-03,1.000000000000000000e+00
3.495167500000000149e-02,2.838481550940000542e+00,3.710803898930000067e+00,-8.633243349239998921e+00,2.971302019430000245e-04,-1.200607512150000077e-02,-6.227132864299999432e-03,1.000000000000000000e+00
3.996943499999999760e-02,2.833961735429999962e+00,3.734738901269999634e+00,-8.598862356210000613e+00,-5.702454596760000820e-03,4.134221002459999642e-03,2.785899676380000287e-03,1.000000000000000000e+00
4.506792800000000015e-02,2.854768668870000248e+00,3.680600191580000402e+00,-8.671143748569999588e+00,1.781439059409999710e-04,1.514166872949999909e-02,-5.760141648350000513e-04,1.000000000000000000e+00
5.001782099999999703e-02,2.828831094539999924e+00,3.720500532560000018e+00,-8.601842833330000104e+00,-7.510175928469999679e-03,-3.177483798940000138e-03,2.390688285229999963e-03,1.000000000000000000e+00
5.508180099999999968e-02,2.873905038759999808e+00,3.709588093399999842e+00,-8.618948866429999356e+00,1.110825035720000055e-02,-3.066294360910000027e-03,-9.197207167739999620e-03,1.000000000000000000e+00
5.999547400000000003e-02,2.778672978919999981e+00,3.714494277880000528e+00,-8.620079916289999034e+00,-8.912988938389999546e-03,7.674603722989998926e-03,5.237164907159999779e-03,1.000000000000000000e+00
6.498305499999999790e-02,2.791334015319999917e+00,3.688187577969999964e+00,-8.638789877449999821e+00,-4.469533450899999989e-03,8.339058607820000815e-03,9.923887439070000135e-03,1.000000000000000000e+00
6.989444400000000002e-02,2.865359620990000522e+00,3.686971480179999983e+00,-8.624495394640000256e+00,-8.505298756060000742e-03,4.746865015479999513e-03,-1.771451090460000009e-03,1.000000000000000000e+00
7.492136300000000471e-02,2.860088987109999703e+00,3.699004740059999907e+00,-8.603464297050001264e+00,-1.125109614799999977e-03,5.936791189009999782e-03,-4.550184123219999828e-03,1.000000000000000000e+00
7.987278400000000222e-02,2.847418013850000040e+00,3.716908353280000021e+00,-8.594199040580001281e+00,2.163376426319999976e-03,1.085515134040000024e-03,1.731900032609999746e-03,1.000000000000000000e+00
8.488949499999999537e-02,2.839725413520000075e+00,3.684189740509999922e+00,-8.663205356789999811e+00,1.481857523320000147e-02,3.187392838300000426e-03,1.279118470849999883e-02,1.000000000000000000e+00
8.992584800000000267e-02,2.838986285590000325e+00,3.726434306519999407e+00,-8.609785316769999142e+00,1.765021355819999848e-03,2.034485712649999889e-02,2.690093126149999906e-03,1.000000000000000000e+00
9.494110399999999839e-02,2.823051342089999860e+00,3.739636025659999863e+00,-8.591149005360000146e+00,-7.824776694180000242e-03,6.454331800339999786e-03,6.946404464539999990e-03,1.000000000000000000e+00
9.997178299999999462e-02,2.842441978999999730e+00,3.710974579319999744e+00,-8.599629248930000358e+00,-1.257799216549999920e-03,1.114320941270000032e-02,7.169849239289999981e-03,1.000000000000000000e+00
1.049305789999999960e-01,2.839846701809999985e+00,3.715547294059999395e+00,-8.620012696269998997e+00,-8.636937476690000753e-03,1.081616710870000019e-02,9.945212863390000269e-03,1.000000000000000000e+00
1.099401899999999932e-01,2.835653049509999857e+00,3.710726742039999859e+00,-8.632713187889999418e+00,2.193929976780000044e-04,-1.682478561999999761e-02,8.091014809909998981e-03,1.000000000000000000e+00
1.149372800000000028e-01,2.820718222970000078e+00,3.722505150380000405e+00,-8.651506151160001323e+00,-2.613932825619999685e-03,6.450125947590000085e-04,7.210324518380000110e-03,1.000000000000000000e+00
1.199426059999999933e-01,2.846211268409999828e+00,3.715722358369999423e+00,-8.608650175260001092e+00,-3.806785447520000254e-03,-6.725317798550001051e-04,-4.224048461770000054e-03,1.000000000000000000e+00
1.248968089999999975e-01,2.795883641440000122e+00,3.725224638469999405e+00,-8.607704418839999150e+00,3.373389830809999865e-03,1.507305074479999875e-02,1.313467137520000182e-02,1.000000000000000000e+00
1.299219179999999974e-01,2.872163455789999986e+00,3.713469026479999879e+00,-8.597651811380000453e+00,-9.011863730850000476e-03,1.128877978770000123e-02,-1.580370590090000166e-02,1.000000000000000000e+00
1.349792939999999997e-01,2.747406903040000348e+00,3.715915250590000163e+00,-8.598269651020000737e+00,-6.443768739699999928e-03,5.814891774209999913e-03,8.514295332130000435e-03,1.000000000000000000e+00
1.398843220000000054e-01,2.817738914900000058e+00,3.739443425699999768e+00,-8.623815011160001376e+00,2.915513701739999661e-03,-1.089567225429999807e-02,2.620500978079999804e-03,1.000000000000000000e+00
1.449667679999999959e-01,2.808375458750000053e+00,3.704993459080000662e+00,-8.624359201039998979e+00,-6.965428590770000698e-03,2.996717579659999992e-03,-5.494441837070000202e-03,1.000000000000000000e+00
1.499028910000000103e-01,2.797435254800000326e+00,3.673818276359999579e+00,-8.644992823749999999e+00,-9.641033830119999457e-04,-1.778496545740000136e-03,2.053902484480000200e-03,1.000000000000000000e+00
1.548971130000000029e-01,2.831246338989999778e+00,3.706130354159999918e+00,-8.622541337959999552e+00,-6.425810046489999899e-03,9.410156868400000596e-03,-7.948840036990000024e-03,1.000000000000000000e+00
1.599207280000000120e-01,2.800458694270000048e+00,3.728553782890000168e+00,-8.636289877330000309e+00,3.624635515729999688e-03,1.287787128240000002e-02,5.842760205270000444e-03,1.000000000000000000e+00
1.649764099999999900e-01,2.854464717489999970e+00,3.709559744090000333e+00,-8.638110078500000455e+00,-4.991170950229999355e-03,2.604736015199999536e-03,-1.538143306970000089e-02,1.000000000000000000e+00
