t,ax,ay,az,wx,wy,wz,zv
5.028727000000000197e-03,-3.998077118490000359e+00,-1.388719234350000109e+00,-8.843426314860000303e+00,-1.787930727010000019e-03,1.258250325920000010e-02,-7.067492231729998776e-03,1.000000000000000000e+00
1.000592200000000043e-02,-4.008068643409999687e+00,-1.415062759129999792e+00,-8.849043570219999211e+00,-1.592174172400000112e-03,-9.799223393199999604e-03,7.293021306400000216e-03,1.000000000000000000e+00
1.500696600000000006e-02,-4.004888552069999719e+00,-1.388632286720000275e+00,-8.833848923699999744e+00,1.405772287400000294e-03,8.521407842639999383e-03,1.359686953950000081e-03,1.000000000000000000e+00
1.999921400000000127e-02,-3.997218748090000329e+00,-1.408857913140000084e+00,-8.817022876579999391e+00,-3.673535073179999728e-03,-2.487541176380000246e-03,1.272537466139999837e-02,1.000000000000000000e+00
2.495102800000000010e-02,-3.970612188459999636e+00,-1.431758604000000101e+00,-8.860390309139999587e+00,-7.896505296229998708e-03,-1.035428233440000012e-02,-9.581237100060000260e-05,1.000000000000000000e+00
2.990156299999999906e-02,-3.960662456850000179e+00,-1.386260150760000087e+00,-8.820511303219999988e+00,7.452374557030000141e-04,-1.304787583649999992e-02,-1.145850215109999945e-02,1.000000000000000000e+00
3.492382699999999757e-02,-4.016035384500000305e+00,-1.387303814589999851e+00,-8.807136273339999377e+00,-4.277888685460000048e-03,-5.531398113820000170e-03,1.150458352640000136e-03,1.000000000000000000e+00
3.992708100000000315e-02,-3.987035499990000176e+00,-1.395909584240000001e+00,-8.841524865149999357e+00,-2.762980526309999872e-03,-3.651878796519999592e-03,-3.586002625519999973e-03,1.000000000000000000e+00
4.498030599999999768e-02,-3.967695424230000434e+00,-1.383957134510000131e+00,-8.832248502760000619e+00,-5.293303634970001129e-03,-4.981525707990000496e-04,-1.502107270059999979e-02,1.000000000000000000e+00
5.000168499999999711e-02,-4.038818878719999894e+00,-1.410267195419999897e+00,-8.854327063579999546e+00,7.869279943409999826e-05,-1.023165136579999926e-02,2.848365576940000386e-03,1.000000000000000000e+00
5.493075299999999883e-02,-3.985013346509999721e+00,-1.414640442070000281e+00,-8.812367159729999955e+00,-4.255773499610000093e-03,2.621396444739999831e-03,-9.742462076249999714e-03,1.000000000000000000e+00
6.002643900000000088e-02,-4.028589745649999720e+00,-1.423207341010000127e+00,-8.835316658160001779e+00,6.447707302869999484e-03,1.393510587509999912e-02,5.884127691390000220e-03,1.000000000000000000e+00
6.500621900000000397e-02,-3.960992127200000379e+00,-1.393606860260000024e+00,-8.853262064700000877e+00,2.282399218530000145e-03,-2.114510163660000049e-03,-1.578817889089999954e-02,1.000000000000000000e+00
6.999734500000000248e-02,-4.039854943769999984e+00,-1.408882024670000011e+00,-8.836129728110000414e+00,-7.060616277159999406e-03,-7.639258401469999722e-04,-2.844277536500000331e-03,1.000000000000000000e+00
7.494913500000000006e-02,-3.942612713159999949e+00,-1.398370859789999976e+00,-8.842135106000000633e+00,-9.583782404659998977e-03,-5.354532971979998612e-03,-1.926901936529999693e-02,1.000000000000000000e+00
7.999605899999999437e-02,-4.062866109259999803e+00,-1.413546363220000046e+00,-8.825358158729999403e+00,-2.798039058690000012e-04,5.803703796119999252e-03,5.385004915300000382e-03,1.000000000000000000e+00
8.500878300000000443e-02,-3.989569694639999664e+00,-1.413524443650000073e+00,-8.821849273819999837e+00,1.221012603489999952e-02,-1.274819113309999877e-02,-6.107365712520000482e-03,1.000000000000000000e+00
8.999384300000000392e-02,-3.988191392030000060e+00,-1.406633953479999866e+00,-8.834913922580000190e+00,-5.469038733280000373e-04,1.143740862609999957e-02,6.483390461649999378e-04,1.000000000000000000e+00
9.502818500000000113e-02,-4.006854299180000467e+00,-1.418443341479999953e+00,-8.828613945649999906e+00,-2.183365635570000320e-03,1.680264715109999751e-03,1.256112847479999919e-02,1.000000000000000000e+00
9.994796999999999709e-02,-3.962067062950000107e+00,-1.401937612360000029e+00,-8.849898725739999250e+00,6.444783415650000465e-03,-2.415688522159999824e-02,-3.745821304619999671e-03,1.000000000000000000e+00
1.049994249999999935e-01,-3.987060049910000181e+00,-1.398107240419999897e+00,-8.815613594300000244e+00,6.054628640410000470e-03,-9.665677323940000815e-03,-2.351190894840000239e-03,1.000000000000000000e+00
1.099786019999999948e-01,-4.044267207249999885e+00,-1.435087748419999976e+00,-8.845157668689999753e+00,-3.512071445579999836e-03,7.063895929599999998e-03,7.124327123169999984e-03,1.000000000000000000e+00
1.149738990000000044e-01,-3.986479911930000064e+00,-1.412543762050000096e+00,-8.843503471749999179e+00,3.363269846889999862e-03,-3.867293242369999450e-03,-2.915772842240000034e-03,1.000000000000000000e+00
1.199909670000000039e-01,-3.940432446509999576e+00,-1.418574128249999955e+00,-8.836294563280000958e+00,-4.722621291879999968e-03,-5.229244939979999299e-03,-1.573039591309999957e-02,1.000000000000000000e+00
1.249350409999999967e-01,-3.988163627240000508e+00,-1.414967189799999803e+00,-8.838253880660001727e+00,-5.835315678270000701e-03,-1.772318966690000080e-02,-1.211166661229999900e-02,1.000000000000000000e+00
1.300585479999999960e-01,-4.045694609709999945e+00,-1.393358000060000101e+00,-8.827968048960000758e+00,-2.992109628389999932e-03,-1.388494670389999949e-02,5.170271731910000210e-03,1.000000000000000000e+00
1.349576399999999898e-01,-3.993597342719999332e+00,-1.415932966100000190e+00,-8.819829166169999013e+00,1.260536536570000012e-02,5.228272173550000713e-03,2.426106249909999735e-03,1.000000000000000000e+00
1.399883789999999961e-01,-4.018414388590000108e+00,-1.379037067639999892e+00,-8.819903400450000319e+00,4.408555105329999696e-03,-1.465233229100000069e-02,8.978341706100000444e-03,1.000000000000000000e+00
1.449983099999999914e-01,-3.980490023869999838e+00,-1.391042562730000043e+00,-8.827351378370000390e+00,-9.615308605129999422e-03,-1.763668656350000224e-02,2.796536078680000089e-03,1.000000000000000000e+00
1.499980660000000132e-01,-4.009629901369999416e+00,-1.425684690909999830e+00,-8.847190635830001426e+00,2.904979744929999438e-03,-5.400442983960000373e-03,8.107396773989999916e-03,1.000000000000000000e+00
1.549098379999999942e-01,-3.955905325450000287e+00,-1.403982708320000272e+00,-8.812798536880000810e+00,-6.739315576850000121e-03,-5.732650868589999997e-03,-1.313656102870000043e-02,1.000000000000000000e+00
1.599497239999999876e-01,-4.051391360040000222e+00,-1.442353063249999900e+00,-8.851660474719999172e+00,-1.650384860110000115e-03,4.611182957890000629e-04,1.027333457020000035e-02,1.000000000000000000e+00
1.650008330000000134e-01,-3.962079630169999422e+00,-1.399309017420000245e+00,-8.823500548160000179e+00,8.058935636650000007e-04,-1.557927578689999835e-02,-9.018888697030000637e-03,1.000000000000000000e+00
1.700215220000000083e-01,-4.004134518829999934e+00,-1.402731393089999834e+00,-8.805650418689999981e+00,7.607935927810000401e-03,-9.561581537129999753e-03,-5.652989726510000354e-03,1.000000000000000000e+00
1.749592150000000013e-01,-4.007409010459999976e+00,-1.393405200209999917e+00,-8.824982895669998939e+00,-7.235042750839999239e-03,-1.419047825040000051e-02,2.483286662030000178e-03,1.000000000000000000e+00
1.799195470000000130e-01,-4.046175963480000526e+00,-1.434914583810000144e+00,-8.827125752919998902e+00,4.761788994070000232e-03,-2.186479512600000060e-03,1.051913946870000095e-02,1.000000000000000000e+00
1.849261399999999889e-01,-3.982679350609999780e+00,-1.413467306629999864e+00,-8.814727459120000219e+00,2.720777411010000518e-03,-2.268177270890000402e-02,-3.863944672050000084e-03,1.000000000000000000e+00
1.899739480000000036e-01,-4.026611139049999899e+00,-1.406335993449999933e+00,-8.814816890970000429e+00,-5.197082646189999516e-03,1.694456487890000015e-02,4.820581525560000032e-03,1.000000000000000000e+00
1.949414170000000057e-01,-4.058561105539999936e+00,-1.379111594179999845e+00,-8.843870551489999343e+00,1.064024120570000037e-02,2.145977690820000030e-03,1.289694663140000114e-02,1.000000000000000000e+00
1.999965220000000099e-01,-3.963455010180000126e+00,-1.426727185699999900e+00,-8.823779365100000049e+00,7.834317162630000109e-03,-7.865870138629999907e-04,2.619774779300000026e-03,1.000000000000000000e+00
2.050095710000000016e-01,-4.014807888530000035e+00,-1.436255330889999904e+00,-8.832725472619999962e+00,9.908246574920000389e-04,-1.247798651460000144e-02,9.284630417819999398e-03,1.000000000000000000e+00
2.099740160000000133e-01,-3.985947412490000286e+00,-1.438585819670000099e+00,-8.830111490730001123e+00,1.276101684200000013e-03,-1.523671112949999927e-02,-2.441447693849999826e-03,1.000000000000000000e+00
