t,ax,ay,az,wx,wy,wz,zv
5.025075999999999848e-03,-2.455937400840000340e+00,4.019900425899999852e-02,-9.526290505349999549e+00,9.657851420340000936e-03,-1.129281055179999840e-02,-2.690711990000000308e-04,1.000000000000000000e+00
9.827116999999999797e-03,-2.444863341379999611e+00,5.343413247779999625e-02,-9.501831771399999127e+00,-6.789978127930000260e-03,6.632967852060000710e-03,1.368532795459999861e-02,1.000000000000000000e+00
1.500109099999999938e-02,-2.377402062659999871e+00,7.615646195810001073e-02,-9.482111756410001036e+00,-1.023179618640000050e-03,1.512052677570000121e-02,1.694771926849999988e-04,1.000000000000000000e+00
2.000104700000000096e-02,-2.449949704729999844e+00,1.119409377109999992e-01,-9.487163194580000791e+00,2.387270214970000281e-04,7.377961650489999260e-03,3.187770256770000154e-03,1.000000000000000000e+00
2.502489199999999997e-02,-2.408779928349999988e+00,1.023700219550000012e-01,-9.479718139270000066e+00,-7.973304018380001149e-03,1.409670710560000095e-02,2.228349680079999822e-03,1.000000000000000000e+00
3.007722900000000046e-02,-2.383169540140000375e+00,9.583869309019998894e-02,-9.539834462060001741e+00,2.048392780129999725e-04,-1.055733393879999815e-02,-2.777436282490000023e-03,1.000000000000000000e+00
3.502642000000000255e-02,-2.468817048420000049e+00,7.474248524069999899e-02,-9.515011570969999610e+00,5.948225501920000047e-03,1.589648053049999912e-02,2.172043547030000007e-02,1.000000000000000000e+00
3.990393400000000201e-02,-2.374714284880000026e+00,7.463010634080000094e-02,-9.518094923939999674e+00,2.195779699830000074e-03,-7.146403193469999526e-03,1.043030153959999956e-02,1.000000000000000000e+00
4.489451800000000131e-02,-2.386828208779999905e+00,6.997367710339999491e-02,-9.517290621819999075e+00,-3.200340084730000229e-03,-8.392592426390000065e-04,-8.142361417409999663e-03,1.000000000000000000e+00
4.991487000000000007e-02,-2.440110155500000211e+00,3.071175276509999913e-02,-9.508180263639999907e+00,9.264945983889999112e-03,-7.578175049279998847e-03,1.295297313480000059e-02,1.000000000000000000e+00
5.483743199999999846e-02,-2.376088203579999725e+00,6.662228888280000150e-02,-9.487758237859999610e+00,-5.051528103649999615e-03,1.290655881170000262e-02,-5.590112879869999288e-03,1.000000000000000000e+00
5.986744299999999935e-02,-2.419215543770000032e+00,8.694875446890000525e-02,-9.471493331760001411e+00,-7.239755708720000717e-03,-9.974695742129998516e-03,2.925830194730000278e-03,1.000000000000000000e+00
6.486856000000000566e-02,-2.405333002759999950e+00,5.578069560390000459e-02,-9.502094221729999290e+00,1.569487503729999984e-04,-1.097505912179999946e-02,1.013528322799999923e-03,1.000000000000000000e+00
6.989886700000000341e-02,-2.400342062609999605e+00,5.935442133830000355e-02,-9.496506776989999565e+00,2.593581099059999971e-03,-4.431558772920000076e-03,2.693922491739999918e-03,1.000000000000000000e+00
