t,ax,ay,az,wx,wy,wz,zv
4.982613999999999793e-03,-2.506258305800000308e+00,7.786195983489999084e-02,-9.489729245669998647e+00,-1.619076915090000152e-02,-3.293277230110000335e-03,8.411025628449999431e-03,1.000000000000000000e+00
1.022205600000000020e-02,-2.460933893950000062e+00,1.015616281809999938e-01,-9.481660505510001613e+00,-1.018853276040000005e-03,1.992724835870000183e-02,1.195215340699999976e-02,1.000000000000000000e+00
1.527300699999999990e-02,-2.436551440109999689e+00,1.291309136350000109e-01,-9.454611755060000178e+00,5.220007151369999467e-03,6.372574716810000452e-04,6.373910233380000213e-03,1.000000000000000000e+00
2.027691699999999847e-02,-2.478645783990000240e+00,6.945283613360000996e-02,-9.491416760369999039e+00,-6.103379186239999039e-03,1.456680335099999959e-02,5.854624323550000273e-03,1.000000000000000000e+00
2.532692599999999961e-02,-2.472878014249999978e+00,1.039793842469999979e-01,-9.492525013869999029e+00,-7.245735265310000207e-03,1.029358524829999955e-02,-3.424369264389999935e-03,1.000000000000000000e+00
3.034164099999999906e-02,-2.438812663040000217e+00,1.158589788040000068e-01,-9.474892911070000423e+00,-1.985075697300000067e-02,-3.766329726199999558e-03,-6.157894153150000188e-03,1.000000000000000000e+00
3.529854500000000062e-02,-2.472907824859999604e+00,1.301701113570000179e-01,-9.476934061510000618e+00,1.495014876129999951e-03,2.161411568519999975e-03,6.767443846910000402e-04,1.000000000000000000e+00
4.016695900000000208e-02,-2.481191669079999773e+00,9.207102938610001175e-02,-9.493661324430000548e+00,-3.545699641109999970e-03,-6.625938694919999419e-04,-3.853361587969999537e-03,1.000000000000000000e+00
4.535958999999999824e-02,-2.456876435259999880e+00,9.194372234510000963e-02,-9.493515193949999542e+00,-1.305434759710000052e-02,-6.972050294280000143e-03,-2.480102237309999864e-03,1.000000000000000000e+00
5.029402699999999810e-02,-2.508399409479999953e+00,1.109446110160000054e-01,-9.508364972560000794e+00,5.812938907179999873e-04,4.246705211699999469e-03,1.126798987389999833e-02,1.000000000000000000e+00
5.528423699999999996e-02,-2.480174893259999624e+00,1.183971007129999975e-01,-9.479270395500000390e+00,-1.914214575659999940e-03,-2.447532257069999929e-03,1.576088136059999867e-03,1.000000000000000000e+00
6.032177200000000267e-02,-2.500167295449999827e+00,7.418848178680000072e-02,-9.503875259930000041e+00,8.771501481530000893e-03,1.126485876740000031e-03,-1.508942805230000070e-04,1.000000000000000000e+00
6.535496200000000255e-02,-2.448857087189999948e+00,9.429836831299999445e-02,-9.499288516660000070e+00,4.028168623339999565e-04,-4.058266989890000308e-03,-6.515646819030000009e-03,1.000000000000000000e+00
7.032121700000000530e-02,-2.513015086590000280e+00,1.457371074559999924e-01,-9.480707150309999776e+00,-7.858443073930000689e-03,1.459511928259999911e-02,1.370208105069999939e-03,1.000000000000000000e+00
7.516062900000000657e-02,-2.497661157850000091e+00,7.886101734219999604e-02,-9.515700722280000079e+00,-7.117830216880000407e-03,7.867265492680000985e-03,-4.053252749150000091e-03,1.000000000000000000e+00
8.016449600000000175e-02,-2.481098437840000059e+00,1.100544481099999944e-01,-9.469308388940000043e+00,1.222886843609999850e-03,9.196734055880000092e-03,1.312895910809999808e-03,1.000000000000000000e+00
8.524783700000000686e-02,-2.492908994880000062e+00,9.693156636080001165e-02,-9.481770395619999903e+00,-1.332197524609999954e-02,2.452112734320000334e-02,2.815994201229999726e-03,1.000000000000000000e+00
9.012005600000000394e-02,-2.454652621729999762e+00,1.159702206260000007e-01,-9.472932424650000627e+00,-3.853869391610000288e-03,1.954404823480000025e-02,-5.256613716479999719e-03,1.000000000000000000e+00
9.517535300000000420e-02,-2.471540628159999642e+00,1.123746803520000032e-01,-9.477571190369999954e+00,1.068132929500000168e-02,-6.295199971649999629e-03,-6.587210111320000554e-03,1.000000000000000000e+00
1.002758750000000004e-01,-2.466429568759999746e+00,1.027965402710000059e-01,-9.496269461100000697e+00,5.060646682979999186e-03,-1.052490994329999957e-02,-1.611821912229999959e-02,1.000000000000000000e+00
1.053416360000000024e-01,-2.511889881949999737e+00,8.717455344820000673e-02,-9.506285828200001120e+00,6.879267282780000478e-03,-9.358827024700000843e-03,7.756594568489999335e-03,1.000000000000000000e+00
1.102909339999999933e-01,-2.441198681390000402e+00,1.219690591819999892e-01,-9.466007593829999678e+00,7.915609166960001046e-04,-6.252021528779998921e-03,2.642231294890000099e-03,1.000000000000000000e+00
1.152911999999999965e-01,-2.449055240109999865e+00,8.139955937649999418e-02,-9.487871050589998134e+00,-4.519340582189999497e-03,9.400570765140000423e-03,-7.371277548370000314e-03,1.000000000000000000e+00
1.201294849999999942e-01,-2.482457743499999925e+00,1.027011718710000021e-01,-9.503332239089999689e+00,3.023309167469999306e-03,1.296138577160000152e-02,-3.859964665029999836e-03,1.000000000000000000e+00
1.251566709999999971e-01,-2.482206691350000050e+00,8.744257500100000025e-02,-9.478270278550001038e+00,-8.031504228710000665e-03,9.214200545100000809e-04,1.261679688469999902e-03,1.000000000000000000e+00
1.302866249999999892e-01,-2.474998075140000253e+00,1.305951683690000087e-01,-9.439272147110001399e+00,3.667441196739999743e-03,7.942321710289999143e-03,3.729182062669999988e-03,1.000000000000000000e+00
1.352956389999999953e-01,-2.529846686659999566e+00,1.364318934319999899e-01,-9.466897236139999450e+00,-9.287498891350000688e-03,-2.956183161590000092e-04,1.587017439310000125e-02,1.000000000000000000e+00
1.402039230000000081e-01,-2.496708971690000389e+00,8.036664526539999409e-02,-9.495570372919999613e+00,6.062657572330000175e-03,1.199785806240000023e-02,-1.587244099940000094e-03,1.000000000000000000e+00
1.453360429999999981e-01,-2.457808163150000169e+00,9.452288865070000712e-02,-9.479845565039999755e+00,-4.571669269350000196e-03,-7.892921566960000440e-03,-2.748648403210000347e-03,1.000000000000000000e+00
1.502722979999999986e-01,-2.497274204360000027e+00,1.064496559510000051e-01,-9.491941661030001143e+00,7.861302583480000127e-04,-2.733687637369999930e-03,-3.228565212340000264e-03,1.000000000000000000e+00
1.552515700000000054e-01,-2.460452832440000126e+00,1.196791307469999982e-01,-9.459726321599999821e+00,-9.795674122869998772e-04,1.758519187570000211e-02,-3.414439503100000044e-03,1.000000000000000000e+00
1.602877759999999929e-01,-2.455183075339999910e+00,1.088122112309999889e-01,-9.472025831199999857e+00,6.152838468549999898e-03,1.778622902929999708e-02,1.537524396550000051e-03,1.000000000000000000e+00
1.652068740000000036e-01,-2.426661768129999786e+00,7.195277232369999554e-02,-9.466092934019998850e+00,5.128162447359999217e-03,5.565878003840001031e-03,-2.859307918699999489e-03,1.000000000000000000e+00
1.701210639999999885e-01,-2.503569212850000003e+00,9.330033371899999761e-02,-9.490118537249999875e+00,1.912418054420000121e-03,-3.541101934389999893e-03,1.135647948829999858e-02,1.000000000000000000e+00
1.751309940000000120e-01,-2.374595042409999746e+00,8.386342873939998943e-02,-9.462710305850000836e+00,1.367718446999999921e-02,2.559120766820000090e-03,-1.765309460459999619e-02,1.000000000000000000e+00
1.802856340000000002e-01,-2.463658350479999815e+00,1.108081982200000010e-01,-9.515068269589999517e+00,-1.387589704249999993e-02,2.889250032599999934e-02,-6.922956556079999831e-03,1.000000000000000000e+00
1.852061419999999903e-01,-2.479930563109999930e+00,9.791457691569999122e-02,-9.499043601989999530e+00,5.633876658980000243e-03,1.451246254149999963e-02,4.698991775510000420e-03,1.000000000000000000e+00
1.901244480000000014e-01,-2.425443770640000274e+00,1.357776033750000000e-01,-9.517541381710000081e+00,5.817234632559999943e-04,5.987729877230000240e-03,-5.685293115680000418e-03,1.000000000000000000e+00
1.951539619999999864e-01,-2.442038200959999905e+00,1.488569930419999798e-01,-9.521011103639999362e+00,8.180192671720000128e-03,1.080247573549999920e-03,-1.116628665479999991e-02,1.000000000000000000e+00
2.002930749999999871e-01,-2.468048694390000186e+00,1.217129289970000083e-01,-9.492454286719999246e+00,3.147626761350000128e-03,3.449528012420000241e-03,1.311591593549999921e-03,1.000000000000000000e+00
2.053253170000000072e-01,-2.448880468070000038e+00,1.125145637470000015e-01,-9.463231114850000125e+00,7.157531101260000347e-03,7.965073920789999401e-03,-5.167976021770000206e-03,1.000000000000000000e+00
2.102240930000000008e-01,-2.462529054190000455e+00,1.088020825620000104e-01,-9.475445868779999614e+00,1.997244916859999830e-02,3.912511281670000285e-03,7.537938654419999631e-04,1.000000000000000000e+00
2.153312990000000038e-01,-2.468919924270000177e+00,8.818430587950000510e-02,-9.527352581629999762e+00,1.212270464749999957e-02,1.082803215829999943e-02,2.371454844250000041e-03,1.000000000000000000e+00
2.201825089999999985e-01,-2.450895461150000010e+00,1.075841033410000064e-01,-9.485682600630001460e+00,1.501474529499999960e-02,-1.275463495400000003e-03,-6.204176228489999105e-03,1.000000000000000000e+00
2.251822860000000093e-01,-2.502763741679999931e+00,8.503126694239999950e-02,-9.490741053069999822e+00,-2.190530067309999853e-04,-1.197699271139999848e-02,-1.337548252200000069e-03,1.000000000000000000e+00
2.303078789999999931e-01,-2.493922848099999978e+00,8.609565390399999407e-02,-9.501728311029999929e+00,1.152865681799999931e-02,-8.201223798100001558e-03,3.284570062529999952e-03,1.000000000000000000e+00
2.352508170000000010e-01,-2.458789575399999983e+00,9.937787266760000904e-02,-9.466883792139999088e+00,1.435547368600000040e-03,-1.004609744999999943e-02,4.793579690159999532e-03,1.000000000000000000e+00
2.402990479999999873e-01,-2.451044368099999815e+00,7.321802931949999982e-02,-9.474438737559999879e+00,1.103597460309999967e-03,-1.669023884459999978e-03,-8.243381977079999520e-03,1.000000000000000000e+00
2.453439550000000025e-01,-2.499879418419999944e+00,1.040711085179999995e-01,-9.480779046500000362e+00,2.841192297640000083e-03,1.047839689999999907e-02,6.305120885370000400e-03,1.000000000000000000e+00
2.502857299999999841e-01,-2.457387015129999686e+00,7.360548513389998659e-02,-9.429148227979998964e+00,-3.348512807860000353e-03,1.588684134190000014e-02,-2.819422632459999984e-03,1.000000000000000000e+00
2.551677500000000265e-01,-2.470207333729999899e+00,9.131616503129999507e-02,-9.449214279930000515e+00,5.782291409560000013e-04,1.742767635729999777e-04,-1.139145158230000024e-02,1.000000000000000000e+00
2.601289079999999920e-01,-2.486030049030000022e+00,9.972295064500000250e-02,-9.436401560110001085e+00,-3.324844408779999844e-03,1.475567556920000072e-02,-7.537586614490000315e-03,1.000000000000000000e+00
