t,ax,ay,az,wx,wy,wz,zv
5.009485999999999627e-03,-4.328389561569999877e+00,-1.293231300060000144e-01,-8.776997155660000161e+00,-1.944387913679999772e-04,-1.162203401329999983e-02,-7.497849874200000590e-03,1.000000000000000000e+00
1.002174500000000031e-02,-4.366007344559999837e+00,-1.160572869879999969e-01,-8.762330916930000768e+00,-1.781493797899999856e-02,6.161567289380000603e-03,-9.841538034379999217e-03,1.000000000000000000e+00
1.499703999999999968e-02,-4.352405227920000286e+00,-1.199680306909999966e-01,-8.786082379389998920e+00,2.995013026519999667e-03,-7.892215624449999689e-03,3.355010412630000005e-04,1.000000000000000000e+00
2.003791200000000147e-02,-4.353543292040000345e+00,-1.378191008730000056e-01,-8.797176604860000637e+00,3.265789244320000274e-03,4.541511647399999740e-03,-1.270377077160000012e-03,1.000000000000000000e+00
2.502725600000000120e-02,-4.334848236190000037e+00,-1.331260750859999953e-01,-8.797702090039999590e+00,-1.409987919030000064e-02,-6.603645160789999372e-03,-3.829465247690000233e-03,1.000000000000000000e+00
2.998025600000000027e-02,-4.355525405769999914e+00,-1.104191623700000041e-01,-8.783665381380000525e+00,-3.230802016329999918e-03,1.411962322889999920e-02,6.191771477459999916e-03,1.000000000000000000e+00
3.499954599999999943e-02,-4.325028852960000059e+00,-1.497580792010000106e-01,-8.792976815079999398e+00,1.078313123429999916e-02,-7.995627820489999669e-04,1.545936567710000029e-03,1.000000000000000000e+00
4.002426800000000173e-02,-4.300509036469999380e+00,-1.594926793520000108e-01,-8.803492948400000628e+00,2.615489764139999895e-03,-5.473638884720000294e-05,2.604827517639999972e-03,1.000000000000000000e+00
4.490802099999999936e-02,-4.390390967450000126e+00,-1.126899933790000002e-01,-8.780598979540000570e+00,1.545604784039999926e-03,-5.644515156750000255e-03,1.879842020570000188e-02,1.000000000000000000e+00
4.997703099999999815e-02,-4.304323334059999340e+00,-1.483761598560000006e-01,-8.778149248300000096e+00,3.155095037069999969e-04,-2.483287360519999959e-03,-5.522679537530000501e-03,1.000000000000000000e+00
5.496854000000000323e-02,-4.375416685680000306e+00,-1.148645609390000072e-01,-8.754512936650000299e+00,-8.819543290880001293e-04,-1.381797529759999990e-02,6.103861145680000537e-03,1.000000000000000000e+00
5.995927499999999938e-02,-4.298904523880000106e+00,-9.997107105399999361e-02,-8.802407491249999438e+00,1.384449657050000181e-03,7.362118456510000769e-03,7.360328454520000379e-04,1.000000000000000000e+00
6.498162500000000119e-02,-4.339428257449999826e+00,-1.413251362329999983e-01,-8.785534097859999392e+00,1.378698367629999956e-02,-1.478399150070000036e-02,-2.588848350570000043e-03,1.000000000000000000e+00
6.999371699999999696e-02,-4.300470458030000387e+00,-1.294079770109999861e-01,-8.779870665269999819e+00,-1.263956353070000253e-02,-7.563475053760000850e-03,-2.200821787120000109e-02,1.000000000000000000e+00
7.496313100000000229e-02,-4.364254947930000128e+00,-1.330252085270000051e-01,-8.783561921000000439e+00,-4.471796564760000155e-03,3.057299181819999895e-03,-6.503475829959999913e-03,1.000000000000000000e+00
8.001466200000000029e-02,-4.364168730950000352e+00,-1.591395002669999947e-01,-8.791891942450000386e+00,-1.246136520060000044e-02,-1.895831339059999773e-02,-8.958273567260000361e-03,1.000000000000000000e+00
8.505378500000000674e-02,-4.338793174420000121e+00,-1.463013537429999900e-01,-8.803879317370000734e+00,4.526058211920000116e-03,5.991440266370000279e-04,-4.133108071980000006e-03,1.000000000000000000e+00
9.005340100000000514e-02,-4.360202749930000010e+00,-1.377193942249999858e-01,-8.775245928080000368e+00,1.178744994100000033e-02,1.773624308409999656e-02,1.050308067349999853e-02,1.000000000000000000e+00
9.495532900000000498e-02,-4.281917440990000046e+00,-1.175344012030000024e-01,-8.776768023080000702e+00,6.556651089339999953e-03,-8.656719699499999809e-03,-1.156496163459999962e-02,1.000000000000000000e+00
9.999245099999999609e-02,-4.324211106839999985e+00,-1.425156337919999960e-01,-8.773277842880000676e+00,4.574073012919999820e-03,-1.339335180820000124e-02,-7.389533333479999903e-03,1.000000000000000000e+00
1.049929269999999998e-01,-4.330805098269999931e+00,-1.425912289120000176e-01,-8.798367860469999968e+00,5.896336864680000629e-03,-8.704911451789998280e-04,-2.001834101970000057e-02,1.000000000000000000e+00
1.100309710000000052e-01,-4.368873547639999799e+00,-9.726455204169999480e-02,-8.775416608469999602e+00,-3.713447658809999647e-04,-7.745881099250000179e-03,-3.072931896900000116e-03,1.000000000000000000e+00
1.150000280000000041e-01,-4.359169022969999752e+00,-1.639586275190000053e-01,-8.803469567520000538e+00,-9.720081463459999752e-03,7.667819503689999629e-03,-1.362505834550000079e-02,1.000000000000000000e+00
1.199887439999999944e-01,-4.346997231399999606e+00,-1.449240466410000039e-01,-8.775714130109999900e+00,-5.400754045700000006e-03,6.317580584439999591e-03,3.365069860590000350e-03,1.000000000000000000e+00
1.249621419999999983e-01,-4.359562698459999552e+00,-1.223191055959999968e-01,-8.790312564310001520e+00,-9.470156393950001500e-03,-8.780146017669999969e-03,8.016422390939999601e-03,1.000000000000000000e+00
1.299420920000000090e-01,-4.322651017910000171e+00,-1.425419829429999952e-01,-8.781278193980000424e+00,1.161455176769999979e-02,-1.072444021699999958e-02,5.284371785819999730e-03,1.000000000000000000e+00
1.349938169999999882e-01,-4.312667384040000051e+00,-1.271176649840000117e-01,-8.781675668869999285e+00,6.809403421360000824e-04,3.278078045699999582e-03,2.468934515489999964e-03,1.000000000000000000e+00
1.400054219999999905e-01,-4.325560767880000768e+00,-1.330091433080000107e-01,-8.785668537889998575e+00,1.563208550210000089e-02,-3.430202836169999811e-03,-6.638312712310000425e-03,1.000000000000000000e+00
1.450135630000000120e-01,-4.333112790690000438e+00,-1.426061616200000048e-01,-8.790681397620000226e+00,-3.290608059610000517e-03,-5.445247516040000076e-03,-6.490369793030000348e-03,1.000000000000000000e+00
1.499874929999999995e-01,-4.324255822759999646e+00,-1.368338892279999941e-01,-8.805423624199999466e+00,2.887060865760000469e-03,4.671483766289999807e-04,-4.121048375959999663e-03,1.000000000000000000e+00
1.549641419999999992e-01,-4.305037619810000216e+00,-1.402286918990000020e-01,-8.787364820419998779e+00,6.341744679959999617e-03,-9.722289629279999915e-03,-1.399261318150000002e-02,1.000000000000000000e+00
1.599764979999999948e-01,-4.379667036599999896e+00,-1.445548571349999922e-01,-8.752847633789999193e+00,3.479079343380000154e-03,6.676855962719999843e-03,-4.711767658590000629e-03,1.000000000000000000e+00
1.650036219999999887e-01,-4.422382727250000478e+00,-1.506412461109999934e-01,-8.769466760160000263e+00,-3.540634352249999754e-04,-9.748430456970000888e-04,2.566801942879999923e-02,1.000000000000000000e+00
1.699934290000000014e-01,-4.239495180319999612e+00,-1.151042057810000019e-01,-8.770822266419999735e+00,4.902874585239999465e-03,-4.964244086300000601e-03,-1.800018548970000118e-02,1.000000000000000000e+00
1.749874289999999999e-01,-4.333937258819999805e+00,-1.532435010310000123e-01,-8.774492479360000985e+00,2.217857539650000195e-02,-1.163784414529999908e-03,-7.125712931159999992e-03,1.000000000000000000e+00
1.800253470000000022e-01,-4.375102212899999898e+00,-1.399696025709999958e-01,-8.760878964550000703e+00,3.984690411019999870e-04,7.029999978839998739e-04,1.449612807480000001e-02,1.000000000000000000e+00
1.849126209999999992e-01,-4.292103319439999787e+00,-1.651674735860000076e-01,-8.791351259709999866e+00,8.819029899310000748e-04,2.938401419670000347e-03,-1.255163829770000218e-02,1.000000000000000000e+00
1.899804740000000103e-01,-4.392644007069999468e+00,-1.342236336650000084e-01,-8.796994818550000872e+00,4.104918800290000003e-03,8.014461025600000052e-03,2.148472471159999699e-03,1.000000000000000000e+00
1.949020220000000081e-01,-4.349288557209999517e+00,-1.196389905330000059e-01,-8.757950509880000567e+00,-3.151040757070000357e-03,-2.166035352269999811e-03,-1.422056695450000206e-03,1.000000000000000000e+00
2.000286820000000132e-01,-4.342705671690000102e+00,-1.650677760710000108e-01,-8.778335126269999122e+00,2.638036012649999998e-02,9.523738175629998734e-03,-8.186008781189999884e-04,1.000000000000000000e+00
2.049927209999999889e-01,-4.354068192699999784e+00,-1.733802983969999767e-01,-8.779289650510001763e+00,4.727884661409999592e-03,2.253583446150000252e-02,2.459879731760000136e-03,1.000000000000000000e+00
