t,ax,ay,az,wx,wy,wz,zv
5.301809000000000209e-03,-2.629525789030000116e+00,-1.955061872210000218e-01,-9.454147644680000795e+00,-8.938055485489999202e-03,1.113964710380000106e-03,-6.348527502270001274e-03,1.000000000000000000e+00
1.015886899999999919e-02,-2.565427118609999724e+00,-1.597451197440000192e-01,-9.428174414520000823e+00,-1.308313105260000032e-02,1.367463357749999948e-02,-2.302323468030000042e-02,1.000000000000000000e+00
1.513801399999999998e-02,-2.697622004659999462e+00,-1.444603198530000077e-01,-9.471978484930000164e+00,-4.607822280379999733e-03,1.384521275760000093e-02,-9.066996863110000698e-04,1.000000000000000000e+00
2.030943699999999963e-02,-2.662183027009999758e+00,-1.466176896829999854e-01,-9.455790735720000839e+00,-4.972383379939999092e-03,-1.432724529880000141e-03,-8.445692248640000385e-03,1.000000000000000000e+00
2.531922299999999834e-02,-2.628491477549999900e+00,-1.619070287519999984e-01,-9.420935110910001242e+00,-1.943720504640000096e-02,5.097034387289999836e-03,-1.493774354460000037e-02,1.000000000000000000e+00
3.039062000000000013e-02,-2.683438580999999878e+00,-1.988803946280000012e-01,-9.442617365889999448e+00,-4.573787562549999804e-03,2.640157938000000162e-02,-5.946750752629999769e-03,1.000000000000000000e+00
3.538100599999999957e-02,-2.683203895459999710e+00,-1.200593622360000001e-01,-9.405085799869999263e+00,1.029067905620000044e-03,1.244829501960000072e-03,4.232991486789999987e-03,1.000000000000000000e+00
4.042185000000000222e-02,-2.599810741979999840e+00,-1.693696745159999906e-01,-9.460138409529999848e+00,-1.670678518710000046e-02,8.232902735469999414e-03,-1.882831379769999910e-02,1.000000000000000000e+00
4.539955400000000169e-02,-2.643377204250000112e+00,-1.478643926750000115e-01,-9.449532259839999782e+00,-2.283615246420000328e-02,1.797049120070000339e-02,-2.009480260309999891e-02,1.000000000000000000e+00
5.037757400000000135e-02,-2.641272048659999871e+00,-1.576813008149999806e-01,-9.468013672949998849e+00,-1.576372049750000143e-02,1.903215423230000076e-03,-1.095172576610000184e-02,1.000000000000000000e+00
5.541552500000000020e-02,-2.658335119409999781e+00,-1.702330498799999869e-01,-9.424874788449999485e+00,-1.036732830109999941e-02,6.061619147660000408e-03,-1.572221517560000101e-02,1.000000000000000000e+00
6.036825600000000208e-02,-2.631819745190000059e+00,-1.716342401810000140e-01,-9.437964571649999357e+00,-1.657077111299999975e-02,2.151634357869999792e-02,-2.000915259120000095e-02,1.000000000000000000e+00
6.547422299999999806e-02,-2.632382639769999866e+00,-1.705056562760000061e-01,-9.444006774419998251e+00,-2.529374137519999760e-02,1.563656143840000054e-02,-2.278925664720000271e-02,1.000000000000000000e+00
7.049884500000000442e-02,-2.635288005820000112e+00,-1.730884210449999960e-01,-9.456684469680000760e+00,-1.306156348439999927e-02,9.645804762840000379e-03,-1.070730853829999878e-02,1.000000000000000000e+00
7.552463700000000557e-02,-2.611561970059999904e+00,-2.073644741289999982e-01,-9.438073877239999021e+00,-6.423534825439999180e-03,7.865673862399998745e-03,-1.890724524859999783e-02,1.000000000000000000e+00
8.040577299999999983e-02,-2.662190333529999897e+00,-2.011218534120000068e-01,-9.411355381659999964e+00,-6.182380951939999390e-03,1.980256661770000287e-02,-1.035493519160000063e-02,1.000000000000000000e+00
8.544673099999999799e-02,-2.628673848380000067e+00,-1.988647221350000049e-01,-9.427897935660000783e+00,-2.006295695900000078e-02,6.930321455000000054e-03,-2.194730564949999921e-02,1.000000000000000000e+00
9.032631300000000529e-02,-2.636898363620000296e+00,-1.418966342440000084e-01,-9.424806983910000824e+00,-1.878413930540000221e-02,1.188416779039999996e-02,-7.523036561909999739e-03,1.000000000000000000e+00
9.537275500000000350e-02,-2.621855985049999838e+00,-1.121990315240000008e-01,-9.442019984519999909e+00,-1.559363771229999897e-02,9.435585699979999116e-03,-1.640840619799999872e-02,1.000000000000000000e+00
1.002511940000000018e-01,-2.647517957319999837e+00,-1.669468860820000067e-01,-9.448581827250000842e+00,-1.615770161149999995e-02,2.121940255170000345e-02,-1.571870222689999985e-02,1.000000000000000000e+00
1.055205790000000032e-01,-2.610516260389999843e+00,-1.311709224299999754e-01,-9.430295059929999724e+00,-2.966955536979999815e-03,2.688794024290000126e-02,-2.441938035190000314e-02,1.000000000000000000e+00
1.104192850000000059e-01,-2.658857974240000033e+00,-1.149640301249999913e-01,-9.477254964029999229e+00,-3.967845812439999703e-02,1.016086433079999886e-02,-2.923153573649999847e-03,1.000000000000000000e+00
1.153205209999999953e-01,-2.594218328809999807e+00,-8.123878845739999910e-02,-9.436398052979999562e+00,-2.367523498830000073e-02,1.666728220880000014e-02,-2.380588650700000281e-02,1.000000000000000000e+00
1.203213370000000004e-01,-2.646182909320000221e+00,-9.517707824320000010e-02,-9.403663658119999269e+00,-3.622966259719999360e-02,2.186893858020000012e-02,-2.558368630709999605e-02,1.000000000000000000e+00
1.252363969999999993e-01,-2.637762579240000349e+00,-1.145971421749999997e-01,-9.452178390439998523e+00,-2.279212698339999968e-02,2.932714857159999730e-02,-3.614729270340000244e-02,1.000000000000000000e+00
1.303622020000000103e-01,-2.655163795890000067e+00,-1.335791982809999834e-01,-9.439415939499999908e+00,-3.721887245769999603e-02,2.286322973670000189e-02,-2.915545552969999940e-02,1.000000000000000000e+00
1.353744600000000020e-01,-2.625451379199999824e+00,-1.858842627969999883e-01,-9.427679909000000080e+00,-1.866892725229999869e-02,4.352385550739999720e-02,-2.734847180550000270e-02,1.000000000000000000e+00
1.404958870000000137e-01,-2.673544671240000170e+00,-1.880370021180000073e-01,-9.420372216329999659e+00,-1.783813908700000034e-02,4.557001590730000440e-02,-2.420912124219999975e-02,1.000000000000000000e+00
1.453881790000000063e-01,-2.583192200140000505e+00,-1.923467368089999963e-01,-9.482816105289998632e+00,-2.151928842070000361e-02,2.853428013619999787e-02,-3.859025984999999576e-02,1.000000000000000000e+00
1.503316680000000016e-01,-2.623267313159999947e+00,-1.574700509510000013e-01,-9.438913250669999755e+00,-1.524286158379999957e-02,3.824536502360000034e-02,-3.279794007540000333e-02,1.000000000000000000e+00
1.553598320000000033e-01,-2.626847217469999940e+00,-1.742867822500000219e-01,-9.458992746629999004e+00,-2.120343409479999788e-02,2.771078795190000041e-02,-2.657284215090000012e-02,1.000000000000000000e+00
1.602530789999999927e-01,-2.616097567659999790e+00,-1.573863181900000130e-01,-9.437162607610000364e+00,-1.440297719089999977e-02,2.403867989779999784e-02,-3.419678285720000044e-02,1.000000000000000000e+00
1.653845250000000044e-01,-2.615484696459999814e+00,-1.600172146830000086e-01,-9.452434411029999595e+00,-3.098532930019999923e-02,3.838846087460000278e-02,-2.509705349799999999e-02,1.000000000000000000e+00
1.703639819999999971e-01,-2.591712191200000071e+00,-1.433322565379999969e-01,-9.458986316889998136e+00,-1.813278160990000262e-02,4.056318849329999809e-02,-4.079267382619999882e-02,1.000000000000000000e+00
1.754196299999999931e-01,-2.645762345820000139e+00,-1.705353938270000036e-01,-9.439795878730000922e+00,-1.809526607390000291e-02,2.526598237449999979e-02,-2.730547636750000132e-02,1.000000000000000000e+00
1.804494239999999972e-01,-2.589607912399999989e+00,-1.826316176770000077e-01,-9.446820078270000920e+00,-2.020321972670000021e-02,2.539754845199999889e-02,-2.242838777600000139e-02,1.000000000000000000e+00
1.854371200000000108e-01,-2.567213417500000094e+00,-1.278470113050000079e-01,-9.448893377419999240e+00,-2.262015081939999783e-02,3.744976222519999509e-02,-4.132448881859999285e-02,1.000000000000000000e+00
1.904216450000000005e-01,-2.656176480070000068e+00,-1.137447905280000032e-01,-9.468121809500001262e+00,-2.805148810149999880e-02,1.106599997729999958e-02,-1.417440082879999931e-02,1.000000000000000000e+00
1.952707740000000081e-01,-2.549545951130000265e+00,-1.351721665610000067e-01,-9.455848603379999773e+00,-2.247027866540000224e-02,2.992678992449999617e-02,-2.385423518719999997e-02,1.000000000000000000e+00
2.003127349999999918e-01,-2.587100605749999893e+00,-1.948102408460000157e-01,-9.485672663760000844e+00,-1.915193535390000146e-02,2.600566856559999654e-02,-2.772956341509999825e-02,1.000000000000000000e+00
2.054538559999999903e-01,-2.628597568270000018e+00,-1.409983336979999946e-01,-9.462687509489999371e+00,-2.930189855399999849e-02,2.562827058140000266e-02,-2.278574369849999809e-02,1.000000000000000000e+00
2.103151080000000006e-01,-2.609029821230000046e+00,-1.205884093449999944e-01,-9.435757416989998703e+00,-1.256631594150000100e-02,3.495156019930000663e-02,-2.150756865740000370e-02,1.000000000000000000e+00
2.153926379999999974e-01,-2.645003928670000004e+00,-1.028654590549999970e-01,-9.452384142139999668e+00,-9.647613391280000783e-03,6.873529404399999349e-03,-5.432226229459999681e-03,1.000000000000000000e+00
2.203674089999999863e-01,-2.561699330259999741e+00,-1.232227307709999886e-01,-9.454398989099999540e+00,-2.939343266190000414e-02,2.549622580409999922e-02,-1.491901185360000083e-02,1.000000000000000000e+00
2.254073779999999916e-01,-2.553044022370000388e+00,-9.954975863569999472e-02,-9.463244558850000487e+00,-1.829231530429999836e-02,1.979256980119999815e-02,-2.314404956999999846e-02,1.000000000000000000e+00
2.303363880000000030e-01,-2.622628138470000092e+00,-1.542758032210000130e-01,-9.479670208470000858e+00,-2.090811356899999890e-02,1.520065031949999895e-02,-1.466805767270000158e-02,1.000000000000000000e+00
2.353848010000000046e-01,-2.604019884109999960e+00,-1.692990752320000236e-01,-9.433876425550000278e+00,-1.470082905139999917e-02,3.312462940809999742e-03,-2.183794602749999925e-02,1.000000000000000000e+00
2.404974749999999883e-01,-2.538598440649999954e+00,-9.962315266550000881e-02,-9.463802777260001520e+00,-6.046864669769999763e-03,1.726104319100000076e-02,-2.766700647770000202e-02,1.000000000000000000e+00
2.453481899999999938e-01,-2.595458099730000079e+00,-1.374476554790000082e-01,-9.439446334639999492e+00,-1.120848022399999894e-02,1.346542127429999937e-02,-8.446637541060000517e-03,1.000000000000000000e+00
2.503911109999999995e-01,-2.561121238109999698e+00,-1.920154590280000184e-01,-9.443524543860000620e+00,-7.966062054039999354e-03,1.933095790449999851e-02,-3.280436620120000257e-02,1.000000000000000000e+00
2.553627090000000210e-01,-2.595210262450000194e+00,-1.539605997919999969e-01,-9.433813881709999905e+00,-5.729749333109999780e-03,9.740613400940000347e-03,-2.664662897590000176e-02,1.000000000000000000e+00
2.602870890000000270e-01,-2.576633864540000207e+00,-1.111426452060000070e-01,-9.431896649910001429e+00,-1.319196261470000076e-02,1.068147271869999970e-02,-2.716515399519999971e-02,1.000000000000000000e+00
2.654593330000000195e-01,-2.627734521699999881e+00,-1.242962782870000032e-01,-9.443479535680001646e+00,-3.120761830360000051e-03,-4.242850467559999665e-03,-6.027588620779999844e-03,1.000000000000000000e+00
