t,ax,ay,az,wx,wy,wz,zv
4.794787000000000007e-03,-2.622973298650000284e+00,5.348686913860000169e-01,-9.453790501810001246e+00,-8.779836818579999855e-03,2.229664102200000150e-02,-2.706339582799999438e-04,1.000000000000000000e+00
9.809606999999999702e-03,-2.621316763609999878e+00,5.504372857879999970e-01,-9.437488186310000415e+00,9.888712083919999445e-04,-1.532987807880000072e-03,4.007884766909999667e-03,1.000000000000000000e+00
1.499863400000000027e-02,-2.618743990510000064e+00,5.598862282650000077e-01,-9.448087321730000099e+00,7.977950386700001159e-03,8.803575765339999174e-04,3.377183806150000234e-03,1.000000000000000000e+00
1.980274300000000112e-02,-2.619225052030000001e+00,5.753871642580000723e-01,-9.444557978560000677e+00,1.122593600300000015e-02,7.382671348749999737e-03,1.905181910839999927e-03,1.000000000000000000e+00
2.498053899999999952e-02,-2.567716398590000448e+00,5.395146174960000485e-01,-9.451329664650000240e+00,-1.032677106559999961e-02,3.551963949579999696e-03,-7.223629858340000279e-03,1.000000000000000000e+00
3.002144099999999940e-02,-2.614698514520000128e+00,5.517892483860000752e-01,-9.416201068130000351e+00,-7.690339814870000498e-03,3.718950320039999982e-04,-3.228592453519999947e-03,1.000000000000000000e+00
3.501843400000000106e-02,-2.597751763630000266e+00,5.184489965809999656e-01,-9.415136069239999017e+00,-1.376891275869999900e-03,7.310369051990000568e-03,-1.435623620640000134e-03,1.000000000000000000e+00
4.001889699999999772e-02,-2.616507609759999742e+00,5.362288007590000349e-01,-9.433555523029999890e+00,1.479753013699999960e-02,7.992030121389999409e-03,-3.989583812649999915e-03,1.000000000000000000e+00
4.498603200000000218e-02,-2.609430218720000028e+00,5.873614239609999954e-01,-9.427315167339999746e+00,-3.583081997930000033e-03,1.233534421770000195e-02,-5.724322982130000811e-04,1.000000000000000000e+00
4.993003599999999709e-02,-2.624067231359999752e+00,5.565041115459999910e-01,-9.431046755080000565e+00,1.598295941949999868e-02,2.226382726800000232e-03,-3.982941154390000175e-03,1.000000000000000000e+00
5.498260399999999742e-02,-2.615784848450000144e+00,5.599251720360000073e-01,-9.441104623239999327e+00,-1.423038076610000022e-02,1.092372555290000054e-02,-3.062132047489999741e-03,1.000000000000000000e+00
5.997418799999999772e-02,-2.605655084099999907e+00,5.609142196060000751e-01,-9.453321130730000021e+00,2.494139038030000061e-02,-1.430790685119999982e-02,-2.435900503770000065e-03,1.000000000000000000e+00
6.499505699999999497e-02,-2.613049578259999617e+00,5.587546304189999757e-01,-9.426007591869998592e+00,5.163648631419999468e-03,-8.633058518169998974e-03,4.422530531880000150e-03,1.000000000000000000e+00
6.999649700000000474e-02,-2.616736157820000130e+00,5.719298999430000308e-01,-9.421289915700000961e+00,7.154317107049999389e-03,1.660959562289999981e-03,5.955562461169999940e-03,1.000000000000000000e+00
7.499250200000000255e-02,-2.589692083549999690e+00,5.789005792060000211e-01,-9.435973105569999575e+00,8.315831422809999776e-03,1.452188007530000009e-05,-7.736429106439999355e-04,1.000000000000000000e+00
7.980707900000000299e-02,-2.623052501359999678e+00,5.599831127679999465e-01,-9.429410093789998726e+00,-2.487457823010000204e-03,9.810967370869999940e-03,1.429975032809999722e-03,1.000000000000000000e+00
8.484876800000000496e-02,-2.615139244020000309e+00,5.575391902149999801e-01,-9.439916290239999341e+00,-8.447435684499999750e-03,7.172869518400000130e-03,-4.096829798070000458e-03,1.000000000000000000e+00
8.998783400000000265e-02,-2.620044843980000149e+00,5.421485096639999668e-01,-9.428113624239999879e+00,-2.623042557389999949e-03,-6.441548466680000265e-03,-2.962145954369999924e-03,1.000000000000000000e+00
9.480614900000000622e-02,-2.619783854960000102e+00,5.278070459049999386e-01,-9.429651501329999519e+00,-8.816355257300000862e-04,1.007448881860000152e-02,5.850863177330000060e-03,1.000000000000000000e+00
9.997961399999999443e-02,-2.609586286069999872e+00,5.410725875280000263e-01,-9.419461531230000517e+00,1.079070102420000114e-02,1.406386122110000157e-02,-3.831597045059999956e-03,1.000000000000000000e+00
1.049596470000000031e-01,-2.628817640759999907e+00,5.600713390410000381e-01,-9.422062653639999397e+00,-4.847194941249999690e-04,2.172861620779999864e-02,-2.335392870010000177e-03,1.000000000000000000e+00
1.099578870000000042e-01,-2.616198982209999802e+00,5.515605541970000081e-01,-9.434555055460000617e+00,-1.857399242000000146e-03,-8.405346423389999447e-03,3.617329988630000204e-03,1.000000000000000000e+00
1.149569859999999971e-01,-2.605144211969999901e+00,5.455545187150000475e-01,-9.439420615669998682e+00,1.635601860469999922e-03,-1.198188122360000114e-02,6.318103056399999515e-03,1.000000000000000000e+00
1.198113989999999990e-01,-2.611224993190000010e+00,5.419775370110000434e-01,-9.452834224000000063e+00,-7.003470091149999687e-05,1.527755148710000128e-02,-3.179296851159999979e-03,1.000000000000000000e+00
1.247946360000000005e-01,-2.596027424049999865e+00,5.598225519120000326e-01,-9.442899689960000842e+00,-6.192619912329999643e-03,1.175072975460000034e-04,-8.675239980220000174e-03,1.000000000000000000e+00
1.300045320000000060e-01,-2.624086228320000380e+00,5.373372734569999976e-01,-9.427393493269999425e+00,1.423999853429999858e-02,7.894480600950000426e-03,3.023449797180000065e-03,1.000000000000000000e+00
1.349975680000000122e-01,-2.627281809499999898e+00,5.719310324540000101e-01,-9.427978599680001182e+00,9.411573410030000739e-03,-6.399877369399999301e-03,1.382627058769999922e-03,1.000000000000000000e+00
1.399474420000000052e-01,-2.634223299199999868e+00,5.754965794490000119e-01,-9.430252389830000581e+00,-2.505897777159999968e-03,6.665623746809999986e-03,8.673279080539998166e-04,1.000000000000000000e+00
1.448108180000000078e-01,-2.596677704659999808e+00,5.313357680200000432e-01,-9.427766418239999169e+00,2.379219047729999766e-03,-3.912838175889999694e-03,5.861083511260000919e-03,1.000000000000000000e+00
1.499915249999999867e-01,-2.594347508140000258e+00,5.681671133439999410e-01,-9.441700251040000325e+00,2.212755847719999943e-03,2.052982337770000235e-02,-1.638279412869999988e-03,1.000000000000000000e+00
1.548721899999999929e-01,-2.598895380709999703e+00,5.826334821240000128e-01,-9.424726319890000426e+00,-7.802155334499999602e-03,2.167433733119999897e-03,-1.338872127229999952e-02,1.000000000000000000e+00
1.600174010000000036e-01,-2.627087163709999729e+00,5.597090450670000328e-01,-9.460478016749998886e+00,1.928089186549999945e-02,-6.132907234130000051e-03,-8.564833551649999113e-03,1.000000000000000000e+00
1.649923909999999883e-01,-2.647334709699999955e+00,5.394407120100001007e-01,-9.460706564810001495e+00,3.473437856880000341e-03,5.323600023979999790e-03,1.312743499879999963e-02,1.000000000000000000e+00
1.700046530000000056e-01,-2.581208332850000176e+00,5.541111885280000093e-01,-9.417665295460000863e+00,6.361069623379999108e-03,1.577414572239999729e-02,-2.373110735789999998e-03,1.000000000000000000e+00
1.749971999999999916e-01,-2.625722889620000000e+00,5.492554555919999526e-01,-9.429521737469999110e+00,2.034647390249999955e-03,-5.575838498770000623e-03,4.153308458629999950e-03,1.000000000000000000e+00
1.798342820000000120e-01,-2.602594235220000218e+00,5.202619642870000005e-01,-9.478417578069999294e+00,-1.320448610929999926e-02,4.683989100159999600e-03,2.239854075010000271e-03,1.000000000000000000e+00
1.848187340000000123e-01,-2.611591196150000016e+00,5.456164415030000381e-01,-9.436720709059999379e+00,-8.324302034450001015e-04,-4.352858290079999332e-03,2.741180825980000287e-03,1.000000000000000000e+00
1.900377759999999916e-01,-2.626600549229999970e+00,5.373854599799999798e-01,-9.433712759419998761e+00,9.711871854959999023e-03,2.531238598749999992e-03,1.071109902109999975e-03,1.000000000000000000e+00
1.948365699999999867e-01,-2.595233058809999882e+00,5.681521715030000141e-01,-9.438470767600000144e+00,1.493516960180000250e-03,4.066487774249999756e-03,1.255765091630000024e-04,1.000000000000000000e+00
1.999821830000000078e-01,-2.620969849870000257e+00,5.360058421899999148e-01,-9.450752157030001044e+00,-1.068505551670000109e-02,4.542449489239999694e-03,1.649188809099999672e-03,1.000000000000000000e+00
2.049538220000000077e-01,-2.607158474399999815e+00,5.098884543110000500e-01,-9.440164712039999628e+00,1.183261536060000070e-02,1.082631759349999938e-02,2.033281605689999955e-03,1.000000000000000000e+00
2.098680900000000071e-01,-2.591038237459999838e+00,5.252253953809999931e-01,-9.450140162610001227e+00,3.581003751610000070e-03,1.298359595239999970e-02,-1.994229387490000188e-04,1.000000000000000000e+00
2.150169030000000092e-01,-2.586811851939999851e+00,5.480133100440000016e-01,-9.427684585169998854e+00,4.520252346989999878e-03,3.314616857099999744e-03,-3.758766688410000202e-03,1.000000000000000000e+00
2.200455869999999869e-01,-2.597200851750000261e+00,5.693265490439999299e-01,-9.439708200439998365e+00,-6.201147567479999359e-03,-4.971429705620000229e-03,-3.083299845460000035e-03,1.000000000000000000e+00
2.249898919999999969e-01,-2.623085234590000425e+00,5.683665814380000070e-01,-9.420124963570000176e+00,3.779506310820000565e-03,-1.205936539920000102e-03,2.268706914039999613e-03,1.000000000000000000e+00
2.300022389999999972e-01,-2.577636319579999835e+00,5.633915329720000642e-01,-9.437346147489998671e+00,-1.604811986910000107e-04,-1.612495165319999691e-03,-5.856308154760000995e-03,1.000000000000000000e+00
2.350246830000000120e-01,-2.611523099349999821e+00,5.767283497340000009e-01,-9.419909859520000595e+00,6.857082247730000163e-03,1.831336645409999998e-03,-1.121003367009999925e-02,1.000000000000000000e+00
2.399633039999999884e-01,-2.609664027480000037e+00,5.564507373910000387e-01,-9.420208550199999920e+00,6.434305105359999777e-03,-9.155258536340001377e-03,-9.748948737979998627e-03,1.000000000000000000e+00
2.450145139999999888e-01,-2.661688813750000104e+00,5.528416800479999393e-01,-9.433866488679999662e+00,1.195778511459999992e-02,1.579569885509999813e-03,7.208344060930000838e-03,1.000000000000000000e+00
2.499664500000000067e-01,-2.604220667379999909e+00,5.478356884549999695e-01,-9.454666115600000253e+00,6.659273989499999574e-03,-8.218153379859999969e-03,4.554557148370000190e-03,1.000000000000000000e+00
2.550663000000000236e-01,-2.590644561970000037e+00,5.550115714329999506e-01,-9.451073059540000543e+00,-4.013413563369999486e-03,2.260828576980000032e-02,-6.174211855979999317e-03,1.000000000000000000e+00
2.600297509999999757e-01,-2.617454827490000024e+00,5.489814609559999781e-01,-9.466150217170000047e+00,-4.717926029119999705e-03,1.713544502850000012e-02,-1.001615822320000085e-02,1.000000000000000000e+00
2.650187330000000063e-01,-2.675366918229999946e+00,5.600163574509999798e-01,-9.435853863100000183e+00,-3.272456116970000068e-03,4.468183033169999653e-04,6.040411535649999053e-03,1.000000000000000000e+00
2.698297900000000138e-01,-2.608092540379999935e+00,5.789223526460000047e-01,-9.440275186679999209e+00,1.485085696910000115e-03,-3.272631671280000140e-03,1.464607194069999856e-04,1.000000000000000000e+00
2.748160590000000014e-01,-2.624488671649999993e+00,5.360413884279999763e-01,-9.442681663300000139e+00,1.198423933239999885e-02,-6.211793515830001501e-04,8.356964215640000360e-03,1.000000000000000000e+00
2.798174110000000159e-01,-2.578132870920000208e+00,5.430521805049999262e-01,-9.458173831459999903e+00,-2.171131083739999933e-03,-9.140342473980000298e-03,-8.251965045930001116e-03,1.000000000000000000e+00
2.848160800000000270e-01,-2.635026140009999907e+00,5.478895010009999789e-01,-9.441998357210000137e+00,-2.944806590679999603e-03,3.372749080880000153e-03,1.275069266560000143e-02,1.000000000000000000e+00
2.900232189999999988e-01,-2.583012459659999926e+00,5.468951927340000019e-01,-9.424906352629999873e+00,4.185498692099999876e-03,2.736458322030000095e-03,5.382443778220000370e-04,1.000000000000000000e+00
2.948617060000000012e-01,-2.594581024640000066e+00,5.287485280060000292e-01,-9.458308856020000377e+00,-2.344532404090000043e-03,-8.296862244609999257e-03,-3.532285336409999709e-03,1.000000000000000000e+00
3.000238659999999724e-01,-2.610084883239999876e+00,5.441565980829999871e-01,-9.465514257349999738e+00,-8.366029709580001181e-03,4.752214066680000328e-03,-8.017732761799999672e-04,1.000000000000000000e+00
3.050114179999999786e-01,-2.609659935829999888e+00,5.444168199219999726e-01,-9.433447970999999654e+00,-2.589878626169999851e-03,-1.057897228750000022e-02,4.200371447949999629e-03,1.000000000000000000e+00
3.100281679999999929e-01,-2.593368726240000033e+00,5.432516120670000115e-01,-9.432140980059999791e+00,-3.173373639579999805e-03,-1.197769772259999962e-02,-9.417425608260000846e-04,1.000000000000000000e+00
3.150358609999999726e-01,-2.630674082279999659e+00,5.516936059920000135e-01,-9.429086268660000769e+00,-4.624912515280000212e-03,-5.527888424689999212e-03,1.990112941709999738e-04,1.000000000000000000e+00
3.200578880000000126e-01,-2.633586170340000088e+00,5.479514603209999501e-01,-9.448213578460000761e+00,4.861832596359999537e-03,-4.296967294069999749e-03,3.986938856540000152e-03,1.000000000000000000e+00
3.250450209999999895e-01,-2.597946701679999748e+00,5.134701121899999388e-01,-9.440087555149998977e+00,-7.935934700070000625e-03,1.789278350770000248e-02,-2.126852748920000057e-03,1.000000000000000000e+00
3.300319600000000131e-01,-2.579004977579999913e+00,5.274767179720000199e-01,-9.463384259580001512e+00,1.331816986199999865e-02,-5.508282221850000805e-03,-8.666329085829999751e-03,1.000000000000000000e+00
3.348514209999999824e-01,-2.605253517560000009e+00,5.672460529760000592e-01,-9.410677336270000026e+00,-2.956657204779999937e-03,4.476869478819999783e-03,-1.057144626980000002e-02,1.000000000000000000e+00
