t,ax,ay,az,wx,wy,wz,zv
5.086934999999999894e-03,-2.535197107780000181e+00,-1.166026824440000026e-01,-9.457810258839998596e+00,3.626452293250000299e-03,2.672135829929999686e-03,-1.116728130729999907e-02,1.000000000000000000e+00
1.011147800000000013e-02,-2.569732414590000236e+00,-1.058828249819999956e-01,-9.455542313909999663e+00,8.288067765530000158e-03,-7.020847406240000171e-04,1.968350028619999820e-03,1.000000000000000000e+00
1.529527800000000069e-02,-2.526582131909999696e+00,-1.337884388510000022e-01,-9.509670794460001630e+00,5.531528033319999503e-03,1.132273301479999952e-02,4.389700479810000611e-03,1.000000000000000000e+00
2.031466599999999859e-02,-2.525187754940000140e+00,-1.381696678769999964e-01,-9.471115730619999340e+00,1.678525935860000111e-03,-1.302539603780000083e-03,1.652282662689999901e-05,1.000000000000000000e+00
2.531005799999999986e-02,-2.497689214900000287e+00,-1.918434999949999997e-01,-9.479681898910000015e+00,-6.250874605029999205e-03,1.976018585259999710e-02,-7.848218083379999641e-03,1.000000000000000000e+00
3.030880600000000064e-02,-2.543261171770000217e+00,-1.488918086269999941e-01,-9.475629408650000585e+00,-2.484195632860000322e-03,1.665035635229999977e-02,-6.149799562989999302e-03,1.000000000000000000e+00
3.531615700000000080e-02,-2.503646661999999967e+00,-9.883414857910000073e-02,-9.447344978929999471e+00,-8.851617574690001308e-03,3.240466117860000411e-03,-4.067525267600000105e-03,1.000000000000000000e+00
4.028507399999999711e-02,-2.539746149379999984e+00,-1.488734875190000084e-01,-9.471033313030000400e+00,9.870940819379999537e-03,1.997439935800000149e-02,-1.102149486539999879e-03,1.000000000000000000e+00
4.531942600000000293e-02,-2.492906072279999830e+00,-1.504376772290000053e-01,-9.503962938210001710e+00,-6.515208515340000471e-04,3.328158054499999680e-04,-9.270801208910000799e-03,1.000000000000000000e+00
5.027245600000000009e-02,-2.517073129799999975e+00,-1.630752870799999921e-01,-9.460362865940000532e+00,-1.048118714239999923e-02,1.042449846859999857e-03,-1.492035947739999910e-02,1.000000000000000000e+00
5.527659299999999887e-02,-2.559549458749999840e+00,-1.403052642660000127e-01,-9.442504553160000924e+00,6.555270403619999596e-03,-1.079987827690000006e-02,-1.141152344640000010e-03,1.000000000000000000e+00
6.027297399999999999e-02,-2.545416888500000141e+00,-1.192690886420000040e-01,-9.476695576579999170e+00,8.676030673089999909e-03,5.404455587269999840e-03,1.654050312939999920e-02,1.000000000000000000e+00
6.531066000000000649e-02,-2.506704296000000110e+00,-1.226065899009999988e-01,-9.455972522019999715e+00,4.986572545020000365e-03,-8.919098414479999237e-03,7.163640111680000949e-03,1.000000000000000000e+00
7.029548900000000267e-02,-2.483727032780000066e+00,-7.862500749610000506e-02,-9.447570019860000556e+00,1.914707827380000209e-04,-9.944422170520000534e-03,4.760848823930000214e-04,1.000000000000000000e+00
7.532173899999999866e-02,-2.511508189149999737e+00,-1.057139346880000136e-01,-9.435118534560000825e+00,-1.033271476629999894e-02,-3.732739947739999436e-03,2.257181564349999923e-03,1.000000000000000000e+00
8.031179300000000632e-02,-2.526277888259999660e+00,-1.681657603530000156e-01,-9.503896887239999813e+00,1.705512776970000144e-02,7.360027171670000153e-03,1.218002662060000026e-02,1.000000000000000000e+00
8.514980199999999666e-02,-2.490830727309999659e+00,-1.260542461359999977e-01,-9.448571890380000227e+00,2.538361819460000120e-03,9.207626804709998294e-03,3.843125654380000027e-03,1.000000000000000000e+00
9.031649599999999611e-02,-2.523786948229999716e+00,-1.143513598530000036e-01,-9.483539743379999720e+00,-4.971992690119999940e-03,-2.422306220979999862e-03,-3.506223671139999630e-03,1.000000000000000000e+00
9.529406899999999514e-02,-2.530448451949999900e+00,-1.127814710549999988e-01,-9.436080073069998519e+00,2.323363907639999781e-03,-1.228081434970000087e-02,-3.108514007179999806e-03,1.000000000000000000e+00
1.001683389999999951e-01,-2.565749190170000027e+00,-1.057934387979999891e-01,-9.460660972100001231e+00,2.045379369520000049e-04,6.556632928549999649e-03,6.160254590209999354e-03,1.000000000000000000e+00
1.052946460000000056e-01,-2.476973759129999841e+00,-1.441899510789999839e-01,-9.470742221130000971e+00,9.123103693129998304e-03,1.025622058659999940e-02,5.219408310949999290e-03,1.000000000000000000e+00
1.102876390000000068e-01,-2.520105921629999912e+00,-1.667914580590000029e-01,-9.492889755529999363e+00,-6.095499731600000949e-03,1.952984370289999891e-03,-7.911049760880000791e-04,1.000000000000000000e+00
1.153124799999999950e-01,-2.515916945509999891e+00,-1.822258316209999784e-01,-9.493644373289999550e+00,-2.434692811220000048e-03,-1.186629012229999981e-02,-1.394472084939999898e-02,1.000000000000000000e+00
1.201677030000000007e-01,-2.516633861599999911e+00,-8.714593014200000543e-02,-9.491528404049999423e+00,7.283458835450000012e-04,-2.276926767079999643e-03,-1.313704904170000069e-02,1.000000000000000000e+00
1.251445780000000063e-01,-2.567795601299999841e+00,-1.096672480240000053e-01,-9.488550849550000166e+00,1.002678461370000093e-02,-3.458403516560000154e-03,6.253980100150000401e-03,1.000000000000000000e+00
1.301738580000000034e-01,-2.527948744080000143e+00,-1.752264011879999805e-01,-9.502536120280000276e+00,1.096059102570000159e-02,-3.233653958889999916e-03,7.819874212149999920e-03,1.000000000000000000e+00
1.353406689999999968e-01,-2.513922264559999675e+00,-1.296792864999999906e-01,-9.464539859360000307e+00,-3.546847263350000334e-03,4.222700372340000216e-03,-3.877866547549999911e-04,1.000000000000000000e+00
1.402937649999999870e-01,-2.494666359950000079e+00,-1.334616454489999937e-01,-9.478400626930000072e+00,-9.492190554739999772e-03,-4.493998363609999665e-03,-5.043196491899999689e-03,1.000000000000000000e+00
1.453301869999999996e-01,-2.520517132779999780e+00,-1.226466022509999920e-01,-9.467608014760001467e+00,4.082959145309999864e-03,-3.233676077800000381e-03,1.145812449980000052e-03,1.000000000000000000e+00
1.503262109999999874e-01,-2.536491531499999841e+00,-1.511648955250000093e-01,-9.482797400580000868e+00,9.677367284889999699e-03,2.202462404969999892e-03,-7.347982376810000167e-03,1.000000000000000000e+00
1.552952009999999938e-01,-2.559333477909999655e+00,-1.485014210700000004e-01,-9.452791553899999144e+00,2.066417364400000272e-03,-1.177563681270000009e-03,-7.710848003630000128e-03,1.000000000000000000e+00
1.602704080000000031e-01,-2.543224639149999966e+00,-1.449747721809999945e-01,-9.448674766230000799e+00,1.977418316530000011e-03,-4.429891239850000141e-03,-5.271351896229999577e-03,1.000000000000000000e+00
1.651998030000000062e-01,-2.519725690140000474e+00,-1.549948930089999899e-01,-9.493677106519999853e+00,1.495928782970000134e-02,-1.009893137960000097e-02,1.510677626360000091e-03,1.000000000000000000e+00
1.702170329999999898e-01,-2.507046533570000069e+00,-1.345919463869999777e-01,-9.473485382359999818e+00,1.211701612919999921e-02,-5.444812122729999170e-03,8.045926224439999041e-04,1.000000000000000000e+00
1.751308299999999873e-01,-2.538987439970000093e+00,-1.216790815260000019e-01,-9.506077153889998854e+00,1.984520582480000031e-03,4.298812709749999929e-04,5.832354072480000614e-04,1.000000000000000000e+00
