t,ax,ay,az,wx,wy,wz,zv
4.926388999999999768e-03,-2.342907526249999872e+00,-1.518898944650000082e-01,-9.519330018689998951e+00,7.586895371789998494e-04,-3.737301798539999914e-03,-5.430083256209999876e-03,1.000000000000000000e+00
1.015179700000000060e-02,-2.364841125639999930e+00,-1.803350859710000087e-01,-9.520589663360000898e+00,2.037337515500000067e-03,-2.364789135750000170e-03,-7.873076945540000149e-03,1.000000000000000000e+00
1.505027999999999921e-02,-2.340549711079999984e+00,-1.662869791349999848e-01,-9.533196046960000558e+00,-2.978462493049999996e-03,2.218057401480000128e-03,-6.132309790700000117e-03,1.000000000000000000e+00
2.003376600000000146e-02,-2.375010199080000106e+00,-1.291358638050000007e-01,-9.506819496689999482e+00,-3.855668706820000128e-03,-6.408505141740000050e-03,6.201253272590000372e-03,1.000000000000000000e+00
2.501508100000000151e-02,-2.402078969399999764e+00,-1.755584644200000044e-01,-9.526817159580000194e+00,5.997055675829999002e-03,1.215468626469999938e-03,1.240530237560000075e-02,1.000000000000000000e+00
3.005936899999999898e-02,-2.342760811249999797e+00,-1.528650505069999999e-01,-9.508429269969999709e+00,3.804038278760000363e-03,-1.581671275200000060e-02,-2.271989127619999937e-03,1.000000000000000000e+00
3.503415499999999738e-02,-2.359446280859999856e+00,-1.447336569019999908e-01,-9.515538809710001544e+00,9.963914752010000209e-03,-4.799204878510000480e-03,1.052634883670000056e-02,1.000000000000000000e+00
4.014987500000000153e-02,-2.340257596259999850e+00,-1.400003813020000154e-01,-9.525787232010001659e+00,-1.299847010519999957e-02,-7.857635617260000024e-03,4.414916969840000475e-03,1.000000000000000000e+00
4.500688299999999753e-02,-2.284399077050000226e+00,-1.722313110250000001e-01,-9.526427867999998966e+00,5.122891743669999789e-04,-5.432535428549999795e-03,-1.458148099479999842e-02,1.000000000000000000e+00
5.019645600000000041e-02,-2.384407411369999785e+00,-1.674510544779999888e-01,-9.526289920830000924e+00,4.712875466789999933e-03,5.182470195000000307e-03,1.440287288280000036e-02,1.000000000000000000e+00
5.502950699999999834e-02,-2.315438650699999990e+00,-1.601064638690000153e-01,-9.509156999720000059e+00,9.846342727539999715e-03,7.381689734760000544e-03,-2.339316997679999951e-04,1.000000000000000000e+00
6.014895800000000237e-02,-2.370669247269999946e+00,-1.744345018910000156e-01,-9.523961185619999270e+00,-7.517642807220000639e-03,6.495583802459998926e-04,2.778448397290000146e-03,1.000000000000000000e+00
6.516303099999999626e-02,-2.315730765510000122e+00,-1.436416147479999961e-01,-9.521841124730000772e+00,5.059518385679999918e-03,1.097465865310000028e-03,-6.119795143600000303e-04,1.000000000000000000e+00
7.014837000000000156e-02,-2.357311460779999646e+00,-1.493532155939999995e-01,-9.501064878680001158e+00,5.471943877639999683e-03,3.774482756850000217e-03,9.250545874240000480e-03,1.000000000000000000e+00
7.515575600000000411e-02,-2.321343344690000254e+00,-1.639610386720000146e-01,-9.535824057370000162e+00,-2.098936121910000355e-03,-1.172599568959999984e-02,5.485180765390000601e-03,1.000000000000000000e+00
8.016455599999999793e-02,-2.292936896030000060e+00,-1.161529567820000081e-01,-9.506544771399999760e+00,-5.394660984169999743e-04,-5.896249786020000064e-03,-9.279017336669999685e-03,1.000000000000000000e+00
8.503948999999999536e-02,-2.351218112350000222e+00,-1.660612623540000110e-01,-9.510288049580001513e+00,-1.482306979599999934e-03,6.089751608669999837e-03,-6.010502576829999596e-03,1.000000000000000000e+00
8.998944899999999913e-02,-2.366230680300000166e+00,-1.626674917300000023e-01,-9.533926114799999851e+00,-6.685569416730000047e-03,-3.457727376369999685e-03,6.360549014060000190e-04,1.000000000000000000e+00
