t,ax,ay,az,wx,wy,wz,zv
4.987944999999999705e-03,-4.392074975009999882e+00,-8.614814396969999732e-01,-8.703013051039999226e+00,-1.529934443529999862e-02,-4.112834576520000250e-03,6.765322759749999720e-03,1.000000000000000000e+00
9.931284999999999766e-03,-4.370230807469999590e+00,-8.687800722730000258e-01,-8.719796428060000437e+00,1.177249010649999983e-02,-8.711195550860000383e-05,4.832827486100000139e-03,1.000000000000000000e+00
1.496796700000000042e-02,-4.362025581450000189e+00,-8.747059551909999175e-01,-8.712909006629999453e+00,1.410544570540000001e-02,-2.728514187040000094e-02,4.169189371170000345e-03,1.000000000000000000e+00
1.994313500000000072e-02,-4.390304458210000149e+00,-8.795765569019999841e-01,-8.739365051880000124e+00,-3.072258783500000142e-03,-1.287210965529999923e-03,1.373893814160000214e-03,1.000000000000000000e+00
2.499619800000000072e-02,-4.410143131139999895e+00,-8.745224883819999739e-01,-8.707055604430001594e+00,-1.605438627300000143e-02,-3.083338029679999915e-03,6.340945139529999275e-03,1.000000000000000000e+00
2.999444100000000016e-02,-4.358609635519999692e+00,-8.700609789290000284e-01,-8.733858271160000797e+00,2.399531425909999863e-03,-2.951260190460000456e-03,-5.817829165609999728e-03,1.000000000000000000e+00
3.501281900000000058e-02,-4.397866710159999748e+00,-8.714509719830000334e-01,-8.752089508899999259e+00,-4.682051017880000006e-03,9.354241192339999731e-04,8.102858439089999712e-03,1.000000000000000000e+00
3.998861199999999977e-02,-4.345920249819999803e+00,-8.629149065669999841e-01,-8.719347515249999958e+00,-1.367582939570000100e-02,7.162010297180000022e-05,6.024956703189998999e-03,1.000000000000000000e+00
4.499265100000000156e-02,-4.354554807169999542e+00,-8.423769262549999359e-01,-8.691440102150000513e+00,9.486682713030001116e-03,-9.314008057120001793e-03,-2.423221711070000332e-03,1.000000000000000000e+00
5.004688000000000192e-02,-4.403577781280000103e+00,-8.569408736579999797e-01,-8.728098392459999744e+00,6.707530468699999561e-03,5.807468201970000278e-03,1.029312051829999949e-02,1.000000000000000000e+00
5.497010699999999722e-02,-4.413080645900000043e+00,-8.758354706769999609e-01,-8.730275151969999925e+00,1.103510707620000003e-02,-1.263164915140000018e-02,5.733262747529999960e-03,1.000000000000000000e+00
6.001361300000000037e-02,-4.363694391440000153e+00,-8.758893928210000901e-01,-8.720656259760000140e+00,1.034440938379999932e-02,6.294489372520001291e-03,-4.471514839680000228e-03,1.000000000000000000e+00
6.495168299999999617e-02,-4.357834559499999649e+00,-8.771029333299998898e-01,-8.708573023250000489e+00,-2.193991793320000140e-03,1.685498282309999931e-04,6.437047850339999797e-04,1.000000000000000000e+00
7.001716199999999390e-02,-4.344585786349999701e+00,-8.783277258840000989e-01,-8.712176600700001217e+00,8.340104483069999894e-03,-1.383964903649999995e-02,-4.014000296590000813e-04,1.000000000000000000e+00
7.499011599999999556e-02,-4.353540369430000112e+00,-8.987658990829999750e-01,-8.740439987639998520e+00,9.546628221870001249e-03,6.599984597409999654e-03,-7.484110537919998673e-04,1.000000000000000000e+00
7.993978399999999984e-02,-4.387069714069999016e+00,-8.735372036720000510e-01,-8.728674731039999912e+00,-1.430087373589999889e-03,1.778147928419999968e-02,-5.126196891069999435e-03,1.000000000000000000e+00
8.497167099999999862e-02,-4.380738757480000523e+00,-9.022215194299998409e-01,-8.732872182730000432e+00,-2.478451933709999947e-04,-1.269173435870000165e-02,1.665723277259999928e-03,1.000000000000000000e+00
8.999979800000000585e-02,-4.379826903339999689e+00,-9.020105070280000081e-01,-8.722351957760000829e+00,-4.382415674630000049e-03,3.406431525949999827e-03,-9.072300046680000299e-03,1.000000000000000000e+00
9.498857199999999334e-02,-4.426551829630000157e+00,-8.624483119679999810e-01,-8.685711203099998556e+00,-9.975679218769999829e-03,-4.933804739269999351e-04,4.999987781050000725e-03,1.000000000000000000e+00
