t,ax,ay,az,wx,wy,wz,zv
5.005729999999999902e-03,-4.341654701330000421e+00,-5.836015599710000501e-01,-8.751868559620000099e+00,-4.726275801660000261e-04,-7.576953154059999987e-03,-7.078553549949999184e-03,1.000000000000000000e+00
1.003733300000000071e-02,-4.340273183839999938e+00,-5.514479241349999894e-01,-8.737306365789999418e+00,7.294298149649999265e-03,1.102449372410000024e-02,-1.608087331990000176e-03,1.000000000000000000e+00
1.501378100000000035e-02,-4.358144356100000394e+00,-5.751171151449999686e-01,-8.729548006739998200e+00,7.893360219899999558e-03,-1.614125631749999817e-02,5.468957126140000340e-03,1.000000000000000000e+00
2.000840799999999836e-02,-4.361094145819999213e+00,-5.608190156029999596e-01,-8.739486047910000721e+00,6.976058706640000245e-03,-3.215827513489999748e-03,-1.708288677040000099e-03,1.000000000000000000e+00
2.502790599999999907e-02,-4.357718531899999803e+00,-5.599083304990000176e-01,-8.758329864589999403e+00,1.059918664399999919e-02,-3.654882777480000008e-03,5.845882929859999924e-03,1.000000000000000000e+00
2.998642400000000111e-02,-4.325909142930000506e+00,-5.647171555529999498e-01,-8.764257501070000345e+00,8.582632057369999137e-03,-3.334983019159999673e-03,-2.866692841050000155e-03,1.000000000000000000e+00
3.494723100000000221e-02,-4.373081228469999360e+00,-5.469164547179999891e-01,-8.784747331400000192e+00,1.860126480459999704e-02,-8.308289572600000353e-03,-6.932232528919999789e-03,1.000000000000000000e+00
3.996922599999999659e-02,-4.363842860000000101e+00,-5.600688548229999508e-01,-8.772922453570000556e+00,3.525055013600000061e-03,1.773245166990000069e-03,8.603339083490001149e-03,1.000000000000000000e+00
4.490721599999999980e-02,-4.283377576669999520e+00,-5.459450889350000446e-01,-8.784185605860001189e+00,-6.794604472819999394e-03,-6.870920304210000051e-03,-9.466587565840000121e-03,1.000000000000000000e+00
4.995496900000000184e-02,-4.362316088830000105e+00,-5.685395633850000019e-01,-8.795137792510001162e+00,6.064635235819999456e-03,-1.789980940520000119e-02,-1.521334517750000045e-03,1.000000000000000000e+00
5.503730800000000006e-02,-4.349199125360000195e+00,-5.803305389439999962e-01,-8.784241135439998516e+00,9.351845830679999735e-03,-1.015156041829999925e-02,-1.566371181980000075e-03,1.000000000000000000e+00
5.999421499999999657e-02,-4.374389680719999340e+00,-5.731144335530000689e-01,-8.777000078269999506e+00,2.558584883810000044e-02,3.029614686969999901e-03,8.863705210389998326e-03,1.000000000000000000e+00
6.500532800000000111e-02,-4.317091337959999997e+00,-5.373723082379999738e-01,-8.764536902539999730e+00,1.112150307740000094e-02,1.827459782359999946e-03,-2.899463986980000026e-03,1.000000000000000000e+00
7.006902600000000647e-02,-4.314014414730000802e+00,-5.779599738880000226e-01,-8.783206531689998542e+00,2.277397736910000137e-02,-4.776295274499999834e-03,-1.842143945400000205e-02,1.000000000000000000e+00
7.505422500000000219e-02,-4.354603907009999553e+00,-5.562601832549999292e-01,-8.746602601919999387e+00,1.022044476120000100e-02,1.170369051399999978e-02,-9.356956928969999490e-03,1.000000000000000000e+00
8.003917400000000459e-02,-4.369431181530000430e+00,-5.813949533050000174e-01,-8.759880601160000779e+00,6.483245640989999253e-03,7.780195679520000331e-03,1.314258854839999921e-02,1.000000000000000000e+00
8.504426299999999495e-02,-4.292124362219999156e+00,-5.958969779209999373e-01,-8.793840153910000623e+00,1.814505457879999825e-02,-4.494257271289999779e-03,-1.309341657910000067e-02,1.000000000000000000e+00
9.013762899999999689e-02,-4.367025289429999901e+00,-5.768497841559999673e-01,-8.789389604239998377e+00,1.987740769979999891e-02,-9.931189939379999124e-03,2.072211122140000389e-03,1.000000000000000000e+00
9.505195099999999564e-02,-4.340452924320000072e+00,-6.030236879959999241e-01,-8.793715066229999877e+00,-4.511057049969999992e-04,-4.577431827780000222e-04,-8.018824737519999416e-04,1.000000000000000000e+00
1.000396080000000021e-01,-4.356417093909999316e+00,-5.789222795809999544e-01,-8.761413217560001243e+00,6.883143912999999808e-03,1.083438843489999831e-02,-1.713170204309999770e-04,1.000000000000000000e+00
1.050387480000000012e-01,-4.353305976159999702e+00,-5.680385550609999834e-01,-8.745639309839999598e+00,2.054755389690000184e-02,1.182470005009999929e-03,-7.116620428860000180e-03,1.000000000000000000e+00
1.100400740000000016e-01,-4.374218708069999906e+00,-5.573886758280000020e-01,-8.753931921889998691e+00,-5.052513908590000775e-03,-3.987072501329999574e-03,-5.764036439359999063e-03,1.000000000000000000e+00
1.149554770000000004e-01,-4.316416799700000695e+00,-5.680810059629999298e-01,-8.733704541899999896e+00,1.002185884859999911e-02,9.591083507979999891e-04,-1.075946446510000175e-02,1.000000000000000000e+00
