t,ax,ay,az,wx,wy,wz,zv
4.792702999999999720e-03,-2.578642866270000056e+00,-1.437488379819999995e-01,-9.443698731379999600e+00,3.857790958139999896e-03,6.991471163929999753e-03,8.639910258350001759e-03,1.000000000000000000e+00
9.944016999999999440e-03,-2.592061150770000211e+00,-1.366221096409999947e-01,-9.452737777889998583e+00,9.420554852109999785e-05,-5.992405116560000494e-03,2.122572856019999763e-03,1.000000000000000000e+00
1.500194499999999917e-02,-2.598362881259999924e+00,-1.687954730909999868e-01,-9.441819493510001493e+00,-1.179605443029999902e-02,-1.057348027830000078e-02,2.053378522399999795e-02,1.000000000000000000e+00
1.990113799999999877e-02,-2.573099260669999833e+00,-1.546039757290000038e-01,-9.458139929189998796e+00,-9.024179540570000449e-03,3.900630865250000103e-03,1.761561073359999702e-02,1.000000000000000000e+00
2.508031599999999833e-02,-2.567361301540000085e+00,-1.606502518900000120e-01,-9.471110469919999275e+00,-2.264915034169999800e-02,-4.645326640460000107e-03,9.872790426019999871e-03,1.000000000000000000e+00
3.009189899999999834e-02,-2.570314306130000226e+00,-1.366886172719999903e-01,-9.455473340330000198e+00,-8.369809016589999096e-03,-2.277954295279999847e-02,-1.633553183639999953e-03,1.000000000000000000e+00
3.498701099999999842e-02,-2.617110544089999991e+00,-1.283691446159999916e-01,-9.465608949900000013e+00,-5.209004972130000348e-03,-1.419569179420000250e-02,-8.193089161069999756e-04,1.000000000000000000e+00
4.011040700000000070e-02,-2.557910459369999945e+00,-9.940159146989999139e-02,-9.402428563360000879e+00,-4.886331502350000841e-03,2.030976582319999821e-03,-1.217030454429999901e-02,1.000000000000000000e+00
4.514592700000000236e-02,-2.656058406649999704e+00,-1.176092017380000049e-01,-9.450777875989999188e+00,5.740694701670000059e-03,-1.483062934130000010e-02,1.898400858040000250e-02,1.000000000000000000e+00
5.010842599999999758e-02,-2.523058633950000296e+00,-1.319199415660000096e-01,-9.448736141030000368e+00,-7.660023868080000423e-03,2.114518545569999894e-03,-9.859479032459999084e-03,1.000000000000000000e+00
5.491229899999999775e-02,-2.626329331079999996e+00,-1.269093377290000102e-01,-9.423445047910000483e+00,-1.969141699370000054e-02,-1.011093705889999986e-02,9.148701094090000083e-03,1.000000000000000000e+00
6.010124800000000295e-02,-2.572356041090000378e+00,-1.463154735999999956e-01,-9.462940607469999321e+00,-1.473009120669999984e-03,-1.444126944990000057e-02,5.302091129120000378e-03,1.000000000000000000e+00
6.512617299999999554e-02,-2.571989545860000170e+00,-1.178373662050000020e-01,-9.469228309439998270e+00,-5.990740843119999638e-03,-1.088226214050000071e-02,3.324045101179999573e-03,1.000000000000000000e+00
7.008880600000000349e-02,-2.550263744010000000e+00,-1.736019965900000295e-01,-9.449958376299999685e+00,-1.651542633770000310e-02,-1.278015132990000143e-02,-5.891863722349999916e-03,1.000000000000000000e+00
7.511645599999999812e-02,-2.613175834990000279e+00,-1.735767708170000145e-01,-9.451995435089999731e+00,-6.069996394220000639e-03,5.408486351370000479e-03,1.086500752720000011e-02,1.000000000000000000e+00
8.011714400000000125e-02,-2.565867263590000391e+00,-1.080385508440000059e-01,-9.444851993069999452e+00,3.054957836870000019e-03,-2.474677748980000196e-03,-4.490968771279999633e-03,1.000000000000000000e+00
8.514964099999999814e-02,-2.602808170240000329e+00,-1.104160205650000087e-01,-9.448167401230000095e+00,-3.073518862949999562e-03,-6.699308287350000087e-04,-5.306863225999999302e-03,1.000000000000000000e+00
9.010657499999999431e-02,-2.611225869970000169e+00,-1.401888987450000124e-01,-9.451587438809999853e+00,-1.053516659889999936e-02,1.650605350729999685e-02,-8.597315754740000220e-04,1.000000000000000000e+00
9.505052099999999893e-02,-2.592004159890000103e+00,-1.711316061550000045e-01,-9.458193705199999357e+00,3.470337018369999520e-03,1.088163536039999865e-02,-1.196672394869999906e-02,1.000000000000000000e+00
9.990791799999999834e-02,-2.617491360099999831e+00,-1.377976653599999879e-01,-9.452623796119999255e+00,-1.534685678779999958e-02,-1.220674254000000004e-03,-7.358062081039999647e-03,1.000000000000000000e+00
1.049479859999999931e-01,-2.609947228330000257e+00,-1.262186885840000106e-01,-9.479619939590000044e+00,6.485437625090000741e-04,1.980733126399999988e-02,5.055152811109999735e-03,1.000000000000000000e+00
1.100846870000000005e-01,-2.625211140699999834e+00,-1.258953657799999903e-01,-9.457102987360000768e+00,-5.178722203710000443e-04,-1.550219487400000167e-03,6.981482729320000018e-03,1.000000000000000000e+00
1.151184380000000035e-01,-2.557045951490000135e+00,-1.442131127590000061e-01,-9.497375376509999967e+00,-2.243639901280000248e-03,2.284630667420000077e-03,-7.753415033220000148e-03,1.000000000000000000e+00
1.200177850000000018e-01,-2.661746096889999968e+00,-1.494912632250000040e-01,-9.439871866569999881e+00,4.232943523679999834e-03,-6.752599030729999029e-03,6.530256941909999557e-03,1.000000000000000000e+00
1.251445029999999903e-01,-2.584089441240000173e+00,-1.392460558030000073e-01,-9.479101468679999698e+00,9.975595399740000077e-03,-6.515324115750000152e-03,-1.670585246760000059e-03,1.000000000000000000e+00
1.300583060000000124e-01,-2.603931913569999868e+00,-1.392346028280000148e-01,-9.476785592949999781e+00,-7.080636452880000389e-03,-9.080586023629998865e-03,1.469583017750000038e-03,1.000000000000000000e+00
1.351198489999999863e-01,-2.582907537979999724e+00,-9.619131505330000276e-02,-9.445292138050000119e+00,-3.953844774510000167e-03,-2.899335697289999892e-03,9.989789687099999947e-04,1.000000000000000000e+00
1.399553450000000088e-01,-2.540101538690000105e+00,-1.513696151839999948e-01,-9.495248885880000600e+00,1.390265999359999822e-03,2.863695845010000209e-03,-1.693979091940000029e-02,1.000000000000000000e+00
1.450354500000000102e-01,-2.572904614880000107e+00,-1.438669388029999996e-01,-9.452397586150000919e+00,4.819118417800000165e-03,1.206658501179999968e-02,-1.741984486580000144e-02,1.000000000000000000e+00
1.499276290000000067e-01,-2.625905844970000125e+00,-1.163075628219999991e-01,-9.434331183580001223e+00,-3.439489984880000038e-03,1.560674980279999971e-02,2.663946477699999718e-03,1.000000000000000000e+00
1.549145299999999947e-01,-2.634740308809999654e+00,-1.484716469869999944e-01,-9.450086971119999291e+00,8.188389241699999335e-03,5.449270829559999668e-03,1.476514246310000125e-02,1.000000000000000000e+00
