t,ax,ay,az,wx,wy,wz,zv
5.172659999999999932e-03,-2.790293858610000122e+00,6.333016296200000284e-01,-9.394787693219999625e+00,-3.741037566209999901e-03,9.923568926750000324e-03,7.203320506960000057e-03,1.000000000000000000e+00
1.012699400000000027e-02,-2.696022168239999850e+00,6.368902286969999604e-01,-9.383515188580000554e+00,8.792778477069999182e-03,1.856085099279999873e-02,-3.932367544620000120e-03,1.000000000000000000e+00
1.509099199999999925e-02,-2.724730960859999662e+00,6.141705204320000444e-01,-9.400969596730000433e+00,1.736876741050000228e-02,-1.285362057390000007e-02,-4.916552454229999349e-03,1.000000000000000000e+00
2.004908799999999963e-02,-2.730727570920000069e+00,5.830313954010000188e-01,-9.425781381900000255e+00,-1.027851598340000141e-03,1.529896818100000104e-02,-3.132570534939999735e-03,1.000000000000000000e+00
2.499991400000000155e-02,-2.711180574409999711e+00,5.759779332250000161e-01,-9.416184116989999353e+00,1.155999582260000026e-02,6.129967048760000432e-03,-1.135947741570000023e-02,1.000000000000000000e+00
3.020596799999999971e-02,-2.748806248450000211e+00,6.296284210000000492e-01,-9.404457438839999739e+00,8.632884360850001312e-03,4.012232646349999689e-03,-3.605689620599999805e-03,1.000000000000000000e+00
3.502385499999999957e-02,-2.722162279409999996e+00,5.640868948249999626e-01,-9.409389634550000991e+00,-4.678653494919999363e-04,5.627973005180000182e-03,1.607923768460000095e-03,1.000000000000000000e+00
4.016551399999999938e-02,-2.744861894740000530e+00,6.010708368949999603e-01,-9.408799851960001348e+00,9.269099682570000349e-04,9.441277012229999654e-03,3.449743147940000001e-03,1.000000000000000000e+00
4.503847099999999659e-02,-2.692619666320000160e+00,6.082170188550000134e-01,-9.398747829019999500e+00,-1.746200956400000004e-02,9.921818971629999331e-03,-1.029175706210000082e-02,1.000000000000000000e+00
5.006322900000000076e-02,-2.744825946640000236e+00,6.009263503899999748e-01,-9.416585099009999738e+00,1.044522039590000013e-02,1.544303633270000149e-02,2.502111718059999920e-03,1.000000000000000000e+00
5.518961399999999795e-02,-2.737102658909999597e+00,5.998976649299999631e-01,-9.395295642739998954e+00,3.021218348290000133e-03,1.766705885529999687e-02,1.471259072420000140e-02,1.000000000000000000e+00
6.016129199999999816e-02,-2.703269362890000416e+00,5.857255298550000377e-01,-9.399998705870000748e+00,5.021685268729999749e-03,3.134116297590000110e-03,-1.058513671160000134e-02,1.000000000000000000e+00
6.518079499999999971e-02,-2.735322497499999894e+00,5.998506839830000104e-01,-9.410138991609999337e+00,-1.241366658360000021e-02,8.895938284700000490e-03,-1.089814491570000043e-02,1.000000000000000000e+00
7.014904700000000604e-02,-2.768793097680000148e+00,5.940290286239999773e-01,-9.399114324250000152e+00,-1.342479605229999866e-02,1.106135174629999975e-02,1.551402732730000058e-03,1.000000000000000000e+00
7.521011700000000688e-02,-2.737919820510000157e+00,6.142051533540000552e-01,-9.400706561880001644e+00,-5.229109432550000172e-03,-1.262232847509999964e-02,2.694511320440000184e-03,1.000000000000000000e+00
8.006997899999999946e-02,-2.737724882459999787e+00,6.249767227370000011e-01,-9.388017176169999090e+00,-7.541484199459999940e-03,1.118192356079999832e-02,9.945787489409999710e-03,1.000000000000000000e+00
8.517344100000000251e-02,-2.713767960550000247e+00,6.054958502630000128e-01,-9.447021738330001028e+00,7.142920512710000842e-04,-6.542118266220000450e-03,-3.803038271139999680e-03,1.000000000000000000e+00
9.020549399999999718e-02,-2.723663916150000031e+00,5.900391552709999266e-01,-9.442410445140000164e+00,8.814996108410000017e-03,4.403623752300000354e-04,-7.746274583040000002e-03,1.000000000000000000e+00
9.498764799999999398e-02,-2.730031697609999863e+00,6.355407868490000611e-01,-9.400306164380001661e+00,6.369767710569998811e-03,1.384647935630000000e-02,5.334133747970000190e-04,1.000000000000000000e+00
1.001836859999999940e-01,-2.738280470519999898e+00,6.233712603019999632e-01,-9.443545586649999990e+00,1.329803094270000027e-02,-8.172881789509998940e-03,-1.175867975690000075e-03,1.000000000000000000e+00
1.051881880000000019e-01,-2.756041460400000087e+00,6.034897346049999944e-01,-9.411854563360000370e+00,4.452192690219999860e-03,-1.307171024379999782e-02,-3.098408458750000205e-03,1.000000000000000000e+00
1.101596640000000044e-01,-2.753389192319999790e+00,6.308671690150000622e-01,-9.407432655260000942e+00,1.713832281530000209e-02,1.563854515549999852e-02,-3.698555752639999875e-03,1.000000000000000000e+00
1.150178719999999932e-01,-2.733247737049999682e+00,5.868919067539999368e-01,-9.400182245739998166e+00,-2.736947499219999965e-03,-3.682673443110000104e-03,-1.065220311280000096e-02,1.000000000000000000e+00
1.201691349999999964e-01,-2.780213486359999653e+00,6.011890929800000061e-01,-9.393414651300000529e+00,-1.701241475529999964e-03,5.329418927430000681e-03,1.134848408400000036e-02,1.000000000000000000e+00
1.250663969999999958e-01,-2.733060105519999894e+00,6.299794263950000417e-01,-9.370586733419999703e+00,2.998396754260000338e-03,7.749183103440000255e-03,2.866021357479999875e-03,1.000000000000000000e+00
1.301444310000000049e-01,-2.723157720190000131e+00,6.321573549560000060e-01,-9.384389048799999244e+00,-4.357816651460000128e-03,5.426273681220000235e-03,9.233553428200000877e-04,1.000000000000000000e+00
1.351350799999999908e-01,-2.704563202099999675e+00,6.153428521470000190e-01,-9.397765247729999771e+00,-6.562606431540000257e-03,1.352963410320000108e-02,-3.946021664889999905e-03,1.000000000000000000e+00
1.401477959999999912e-01,-2.745224006050000387e+00,6.106704033560000910e-01,-9.399311892649999223e+00,5.841456353659999802e-03,5.165328271689999771e-03,-2.156326547269999793e-03,1.000000000000000000e+00
1.450255350000000110e-01,-2.725986513880000128e+00,6.070633918399999107e-01,-9.397352575270000230e+00,3.746023867280000221e-03,1.467845868320000224e-04,-2.271784469489999611e-03,1.000000000000000000e+00
1.501679649999999866e-01,-2.713904446420000394e+00,6.011236995929999383e-01,-9.390569198739999734e+00,1.630811952050000013e-02,1.526991836729999809e-02,-1.262885052710000042e-03,1.000000000000000000e+00
1.551551589999999869e-01,-2.706499138600000354e+00,6.321160730979999975e-01,-9.384702937060000139e+00,1.035991404210000015e-02,8.868626318870000830e-03,-6.208397448060000608e-03,1.000000000000000000e+00
1.601112399999999880e-01,-2.699789119559999673e+00,6.309703371289999696e-01,-9.382133378829999870e+00,3.814300987869999847e-03,1.838849112390000123e-02,-1.762858591970000235e-02,1.000000000000000000e+00
1.651239700000000088e-01,-2.711944252259999910e+00,6.329132878900000092e-01,-9.421123326960001876e+00,7.436256390060000387e-03,-7.428416050970000108e-03,-8.863262832159999119e-03,1.000000000000000000e+00
1.702249720000000022e-01,-2.734609088530000065e+00,6.189876383899999279e-01,-9.393865317679999549e+00,8.319968357680000703e-03,9.976271539930000112e-03,-4.478017799560000609e-03,1.000000000000000000e+00
1.751943489999999992e-01,-2.749656727799999700e+00,6.239399270350000082e-01,-9.376819490329999951e+00,1.292890682820000033e-02,6.441403180360000431e-03,9.334981441500000412e-04,1.000000000000000000e+00
1.801436200000000043e-01,-2.722986455280000051e+00,6.499823499819999961e-01,-9.381295758960000342e+00,4.095306620000000071e-03,3.483497770499999636e-03,5.155395250770000368e-03,1.000000000000000000e+00
1.851477649999999919e-01,-2.724840266449999771e+00,6.118872683330000006e-01,-9.394654422230001245e+00,5.418289918449999826e-03,1.234668958930000039e-02,-1.599806942979999915e-03,1.000000000000000000e+00
1.900749160000000104e-01,-2.743469563600000161e+00,6.093767468169999368e-01,-9.403439201710000361e+00,-6.654072552920000175e-03,2.574488893149999916e-02,9.043186902999999360e-03,1.000000000000000000e+00
1.951882550000000049e-01,-2.697175429929999702e+00,5.899256484260000377e-01,-9.451074813110000861e+00,-5.655834916979999953e-03,5.280287005010000055e-03,-2.928433008489999753e-03,1.000000000000000000e+00
2.000454489999999863e-01,-2.736020124370000417e+00,5.986613280679999871e-01,-9.410130223779999525e+00,1.058343425389999919e-02,4.023844376209999730e-04,-2.895540092139999456e-03,1.000000000000000000e+00
2.051972539999999956e-01,-2.746152811329999999e+00,6.404002095790000126e-01,-9.393995081539999958e+00,6.254052743319999698e-03,2.470881305629999899e-02,6.945215631279999871e-03,1.000000000000000000e+00
2.101000839999999925e-01,-2.722415669649999703e+00,5.817930127120000128e-01,-9.436173596579999767e+00,1.524002756920000111e-02,-5.528372712429999907e-04,-1.353855594059999922e-03,1.000000000000000000e+00
2.151110460000000002e-01,-2.723295375099999749e+00,6.152719058030000632e-01,-9.427277173410001154e+00,1.110864430670000132e-02,7.289287634189999324e-03,-2.294439636170000213e-02,1.000000000000000000e+00
2.201953480000000130e-01,-2.765898253029999587e+00,6.010217005229999687e-01,-9.414745024100000137e+00,2.363736554980000112e-02,-1.443275599740000007e-03,-1.071493700149999881e-02,1.000000000000000000e+00
2.251947099999999924e-01,-2.798235465269999889e+00,6.049507470680000054e-01,-9.377482338150000984e+00,2.217392250899999709e-02,5.529811605810000183e-03,1.259851455689999997e-02,1.000000000000000000e+00
2.299803900000000068e-01,-2.718985987459999976e+00,5.893129964209999905e-01,-9.398764195639998320e+00,1.014062436299999881e-04,2.088796161120000036e-02,-5.872310139240000115e-03,1.000000000000000000e+00
2.351882570000000117e-01,-2.735745106819999606e+00,5.892773771179999898e-01,-9.384548623280000612e+00,1.293506100770000153e-02,8.537854067979999337e-03,6.791784893719999411e-03,1.000000000000000000e+00
2.402058179999999876e-01,-2.721874402379999669e+00,5.771089830819999822e-01,-9.422208199589999111e+00,-2.019598614419999740e-03,6.706512533129999759e-03,4.908874630930000656e-03,1.000000000000000000e+00
2.450692479999999895e-01,-2.645761761299999737e+00,5.853528971510000289e-01,-9.417319843019999581e+00,9.582630591470000115e-04,8.920476771889999934e-03,-1.801342517140000141e-02,1.000000000000000000e+00
2.501961990000000080e-01,-2.747267786840000170e+00,6.133115655149999901e-01,-9.360561013969999067e+00,7.409775163979999239e-03,7.804373744880001079e-04,-4.734570160510000701e-03,1.000000000000000000e+00
2.550569420000000087e-01,-2.735206762159999805e+00,5.844960245929999854e-01,-9.394723395810000710e+00,1.704305969179999852e-02,1.340358518060000108e-02,-1.548376050779999959e-03,1.000000000000000000e+00
2.602303850000000085e-01,-2.705581146970000184e+00,5.677341287539999781e-01,-9.392098892530000853e+00,3.498531877989999317e-03,1.033605309199999963e-03,5.307636689390000072e-03,1.000000000000000000e+00
2.651651629999999815e-01,-2.688044321229999589e+00,5.701071414949999694e-01,-9.397732514500001244e+00,6.213441956790000413e-04,1.660097576679999895e-02,-2.864754525940000490e-03,1.000000000000000000e+00
2.702140439999999866e-01,-2.689178585959999701e+00,6.260387259449999853e-01,-9.387879813530000561e+00,1.135582756250000033e-02,3.675553249199999852e-03,-2.055665012449999721e-03,1.000000000000000000e+00
2.751725850000000251e-01,-2.729894042709999802e+00,5.714546836469999169e-01,-9.389852574909999916e+00,1.824971637690000082e-03,4.295986145730000235e-04,-1.681205001660000115e-03,1.000000000000000000e+00
2.800903040000000122e-01,-2.719317703640000250e+00,5.667627264379999641e-01,-9.374832700429999832e+00,-2.952262293550000048e-03,2.537035197019999952e-02,2.437752671539999885e-03,1.000000000000000000e+00
2.850932190000000088e-01,-2.693632935020000119e+00,5.809555024420000047e-01,-9.381115141699998716e+00,1.089559588580000030e-02,8.023832924659999449e-03,-2.773271640760000510e-03,1.000000000000000000e+00
2.899645200000000034e-01,-2.692523804729999970e+00,6.036649815739999481e-01,-9.360376889570000358e+00,8.457815274599999461e-03,-4.915412515399999668e-03,1.425772905349999677e-03,1.000000000000000000e+00
2.951829650000000194e-01,-2.691808934459999580e+00,5.792628731800000264e-01,-9.432850005109999714e+00,8.060174994169999607e-03,2.799362177030000152e-03,3.127516712989999829e-03,1.000000000000000000e+00
3.000626960000000176e-01,-2.712078107770000024e+00,6.105878031070000045e-01,-9.391025710339999222e+00,2.898838836699999585e-03,1.858129724859999832e-02,9.993081912400000183e-03,1.000000000000000000e+00
3.052424429999999744e-01,-2.673760359809999709e+00,6.117404437410000062e-01,-9.391314464149999708e+00,-7.441284134979999666e-03,1.576749235390000059e-02,2.209199126809999799e-03,1.000000000000000000e+00
3.101409339999999792e-01,-2.704506503470000212e+00,5.721178237309999526e-01,-9.437322182089999956e+00,1.129774260330000018e-03,1.765624620019999922e-05,6.049397867169999631e-03,1.000000000000000000e+00
3.152036369999999810e-01,-2.688234583109999853e+00,6.118550830960000075e-01,-9.385984793560000483e+00,1.016308786349999927e-03,8.782558143139999516e-05,-4.108021501449999474e-03,1.000000000000000000e+00
3.202660800000000085e-01,-2.706999489329999786e+00,5.844753836639999811e-01,-9.397109414170000008e+00,-2.672681584949999998e-03,2.613187208770000047e-02,-1.530506275590000007e-02,1.000000000000000000e+00
3.252211269999999987e-01,-2.720022052510000066e+00,5.627419099570000194e-01,-9.426165412779999642e+00,-1.537017803640000103e-02,4.298714920880000213e-03,-9.716612286870001183e-03,1.000000000000000000e+00
3.301457139999999790e-01,-2.736887262599999815e+00,5.821769705279999929e-01,-9.376423184489999230e+00,-3.865253645929999943e-03,5.161129869520000683e-03,8.362108841539999185e-03,1.000000000000000000e+00
3.350743150000000115e-01,-2.670631121880000070e+00,5.806700365640000694e-01,-9.402229825919999229e+00,1.287303515710000153e-03,5.486948415640000021e-03,6.031595636160000384e-03,1.000000000000000000e+00
3.401009340000000214e-01,-2.653658652029999843e+00,5.913234594599999783e-01,-9.398239294979999769e+00,-2.104817423969999879e-03,5.898598581550000552e-03,7.341920863840000443e-03,1.000000000000000000e+00
3.451465349999999765e-01,-2.674732711979999955e+00,5.804522290950000496e-01,-9.428401793529999964e+00,-1.227615680549999991e-02,7.615668699149999096e-03,5.843547638510000232e-03,1.000000000000000000e+00
3.501996110000000217e-01,-2.666323780069999927e+00,6.107436877880000337e-01,-9.372011213269999530e+00,-7.673783111389999648e-04,-5.760410800580000393e-03,-9.374180808660001127e-03,1.000000000000000000e+00
3.552059260000000052e-01,-2.697631649269999876e+00,5.786479196190000840e-01,-9.373870577399999959e+00,-8.469923399390000968e-03,4.243384115399999670e-03,-1.377606019380000005e-02,1.000000000000000000e+00
3.601747479999999890e-01,-2.736282282440000380e+00,5.321919464580000536e-01,-9.381864498760000615e+00,4.739983472969999667e-03,8.512002415960000234e-03,1.135180471459999903e-03,1.000000000000000000e+00
3.651491450000000083e-01,-2.712939400780000287e+00,5.690852145689999642e-01,-9.389763727580000108e+00,2.990008797500000120e-04,-7.097823545340000220e-03,-8.374240249399998726e-03,1.000000000000000000e+00
3.702502839999999851e-01,-2.710510127799999669e+00,5.666847292989999341e-01,-9.379882969560000561e+00,2.977717667820000205e-03,1.474664919079999963e-02,-3.875419730319999961e-03,1.000000000000000000e+00
3.751233310000000043e-01,-2.712739786549999810e+00,5.830406381530000015e-01,-9.410109765510000557e+00,2.797865774480000171e-03,7.466644048689999660e-03,6.731854286040000503e-03,1.000000000000000000e+00
3.801993770000000050e-01,-2.683803322659999768e+00,5.460694459670000223e-01,-9.416174764639999140e+00,-5.360694136469999413e-03,-9.678446687760000264e-03,8.983198553319998725e-03,1.000000000000000000e+00
3.850603799999999799e-01,-2.694386968259999904e+00,5.768957421899999494e-01,-9.434973573139998848e+00,-8.368487469850001761e-03,-4.427210427819999912e-03,7.706631440669999868e-03,1.000000000000000000e+00
3.901849050000000263e-01,-2.676420518930000103e+00,6.436940634929999572e-01,-9.403906819219999491e+00,-1.145169511439999947e-02,6.497617810960000344e-03,8.843965828419999772e-03,1.000000000000000000e+00
3.952068930000000035e-01,-2.659496272140000173e+00,6.510627656299999844e-01,-9.385476844039999378e+00,1.548874843870000004e-02,-3.026182996110000131e-03,-8.931996300819998458e-03,1.000000000000000000e+00
4.000562489999999749e-01,-2.757135100849999798e+00,6.534804212310000304e-01,-9.391883788470000383e+00,1.553132664409999884e-02,-1.370967598630000233e-03,9.664632380010000287e-03,1.000000000000000000e+00
4.052261879999999872e-01,-2.701956234470000329e+00,6.474993740600000214e-01,-9.394328843540000307e+00,-5.064033903180000309e-03,1.633688062429999865e-02,1.905902754519999982e-03,1.000000000000000000e+00
4.101968590000000248e-01,-2.696468742970000054e+00,5.845108933690000841e-01,-9.384581941030001317e+00,-1.537566166370000001e-02,2.670835470780000363e-03,-4.276616498830000321e-03,1.000000000000000000e+00
4.151392529999999859e-01,-2.726566651850000245e+00,5.701862711460000677e-01,-9.391558794299999846e+00,-1.024709548799999925e-02,8.259164169430000674e-03,3.539190161969999696e-03,1.000000000000000000e+00
4.202038909999999960e-01,-2.699799640959999358e+00,5.479306732619999565e-01,-9.364272143450000030e+00,4.665978252890000920e-03,-1.472324132920000035e-02,-1.768696494399999916e-02,1.000000000000000000e+00
4.252195850000000110e-01,-2.698617153170000282e+00,5.248759243559999454e-01,-9.388750166619999504e+00,-7.891258574089999233e-04,5.311727523799999497e-03,-4.969080910090000608e-03,1.000000000000000000e+00
4.301831509999999859e-01,-2.703002528649999903e+00,5.489158483739999816e-01,-9.376976726719998823e+00,-1.169104967270000184e-02,-4.891172051430000937e-03,-1.115204393860000018e-02,1.000000000000000000e+00
4.351907269999999994e-01,-2.696725055819999994e+00,5.553250212970000099e-01,-9.442733685739998606e+00,-7.634633220729999427e-03,-1.200901623820000048e-02,1.996006350960000033e-03,1.000000000000000000e+00
4.401968720000000168e-01,-2.653414029619999948e+00,5.930361816620000059e-01,-9.480210891220000491e+00,-1.088050287219999995e-02,1.577628077939999913e-03,-3.021687269210000110e-03,1.000000000000000000e+00
4.451962760000000019e-01,-2.693195712649999685e+00,6.293109525490000467e-01,-9.419128938270000972e+00,-2.947376575320000223e-03,9.496263228360000627e-03,3.478953149170000043e-03,1.000000000000000000e+00
4.501551939999999807e-01,-2.642919523609999821e+00,6.112233610639999926e-01,-9.434248181470000105e+00,2.158169634639999987e-03,-1.765456795689999969e-02,6.469124928119998966e-04,1.000000000000000000e+00
4.552416499999999977e-01,-2.702893223059999794e+00,5.797672790380000718e-01,-9.375526527910000851e+00,-8.099095895889999938e-03,-1.274748239670000019e-02,6.865928415210000371e-03,1.000000000000000000e+00
4.601961980000000008e-01,-2.672972716569999907e+00,5.699982012280000454e-01,-9.401903662709999665e+00,-5.989605560899999466e-03,3.548609325659999713e-03,1.371133606880000104e-03,1.000000000000000000e+00
4.652365720000000149e-01,-2.683905613990000383e+00,5.639884394190000094e-01,-9.405680843160000748e+00,-3.949481528249999644e-03,-3.815679810939999819e-03,5.666232202200000012e-03,1.000000000000000000e+00
4.702184819999999932e-01,-2.656279648179999953e+00,4.245264484440000596e-01,-9.432605674960001352e+00,3.769107628610000264e-03,4.814395215360000517e-04,4.451028537010000806e-03,1.000000000000000000e+00
4.752390619999999899e-01,-2.621168587309999687e+00,3.414270902790000339e-01,-9.401825336769999097e+00,-2.080093696709999981e-02,-1.226702984420000031e-02,-5.406606942419999785e-05,1.000000000000000000e+00
4.802343559999999734e-01,-2.626760708229999963e+00,2.601699624469999694e-01,-9.437546638489999751e+00,-1.598392799500000100e-02,-6.375923752780000148e-03,7.333008106799999634e-03,1.000000000000000000e+00
4.851577750000000133e-01,-2.551169168409999966e+00,3.952918053270000343e-01,-9.331640039910000795e+00,-3.526383265849999948e-02,-2.069775573909999819e-02,5.506732035430000373e-03,1.000000000000000000e+00
4.902298119999999870e-01,-2.642701789209999763e+00,6.190344732060000243e-01,-9.347821943910000542e+00,-3.967959433789999824e-02,-1.919618248940000230e-02,1.312551833690000017e-02,1.000000000000000000e+00
4.951625840000000167e-01,-2.606604347649999820e+00,6.422318089209999581e-01,-9.421573993339999120e+00,-2.479821629820000081e-02,-2.331443317229999618e-02,-4.285383503880000472e-03,1.000000000000000000e+00
5.000271630000000522e-01,-2.690037248619999932e+00,5.700463512190000470e-01,-9.385938031810001192e+00,-2.676308900119999876e-02,-2.601615898310000174e-02,1.176075823610000029e-02,1.000000000000000000e+00
5.051769569999999820e-01,-2.658918764509999644e+00,4.295336821459999621e-01,-9.401768638150000967e+00,-4.484777525069999493e-02,-4.662294872109999655e-03,1.441754400729999830e-02,1.000000000000000000e+00
5.100710939999999471e-01,-2.632339092879999676e+00,4.104528783730000407e-01,-9.407586969039998692e+00,-3.561509773140000140e-02,-1.514600496739999802e-02,3.358443733300000168e-03,1.000000000000000000e+00
5.151110370000000493e-01,-2.639102303410000072e+00,4.782307852980000051e-01,-9.412668802349999808e+00,-7.330313324930000374e-02,-2.080634981390000124e-02,-7.356794551010000481e-03,1.000000000000000000e+00
5.201818209999999887e-01,-2.755164385299999630e+00,5.711348405749999690e-01,-9.417914301789998888e+00,-5.539184436200000200e-02,-2.812397666280000083e-02,1.685217581689999952e-02,1.000000000000000000e+00
5.252165789999999612e-01,-2.714241715550000045e+00,6.416307012219999439e-01,-9.384776002289999752e+00,-8.700145035980001718e-02,-2.783969976009999930e-02,1.594660803679999808e-02,1.000000000000000000e+00
5.301905180000000550e-01,-2.727047421109999981e+00,6.855280759420000480e-01,-9.397076096419999303e+00,-7.087062299250000696e-02,-1.552973408250000152e-02,2.251691930000000036e-02,1.000000000000000000e+00
5.351284699999999672e-01,-2.751326414579999824e+00,7.676341852860000259e-01,-9.414097373849999784e+00,-5.001209303740000028e-02,2.677255077289999834e-03,1.587799563999999983e-02,1.000000000000000000e+00
5.402088830000000286e-01,-2.834178885309999618e+00,8.192189727030000368e-01,-9.376571653050000066e+00,-4.965220764280000448e-02,-4.340672399850000612e-03,3.549566492440000415e-02,1.000000000000000000e+00
5.451707479999999828e-01,-2.740908188679999746e+00,7.990806592329999791e-01,-9.369119583479999847e+00,-5.331156402830000002e-02,-2.670929767190000081e-02,4.964653402569999333e-03,1.000000000000000000e+00
