t,ax,ay,az,wx,wy,wz,zv
5.004640000000000304e-03,-2.825523577429999822e+00,5.557670294430000490e-01,-9.404211939650000573e+00,1.694188825789999867e-02,-1.442316826429999865e-02,1.220025122170000087e-02,1.000000000000000000e+00
1.016834299999999983e-02,-2.857304032570000096e+00,5.824548010890000516e-01,-9.364777170360000014e+00,-1.622995547949999950e-02,-1.018853113060000024e-02,1.401763409379999832e-02,1.000000000000000000e+00
1.503613600000000029e-02,-2.819040937410000058e+00,5.381015723600000022e-01,-9.393833753500000938e+00,-4.875957034529999727e-03,-5.512014962729998996e-03,9.339781478049999017e-03,1.000000000000000000e+00
2.002347599999999839e-02,-2.803254462469999986e+00,5.541105674730000263e-01,-9.329611164430000159e+00,-1.022332254799999951e-02,2.843091962860000346e-03,-1.945363008420000024e-03,1.000000000000000000e+00
2.500436199999999873e-02,-2.816095823870000459e+00,5.540154000029999803e-01,-9.342592226560000768e+00,-3.710263874379999931e-03,7.394643034789999663e-04,-9.142105467620001077e-03,1.000000000000000000e+00
3.015891299999999900e-02,-2.868154512409999857e+00,5.513835171290000225e-01,-9.372359003789998866e+00,-1.038558967410000040e-02,-7.920972071589999636e-03,9.530674666170000503e-03,1.000000000000000000e+00
3.504006500000000218e-02,-2.858762999210000100e+00,5.695224004100000181e-01,-9.337904360999999653e+00,-5.375364795330000306e-03,7.526237517600000045e-03,2.361581660809999872e-02,1.000000000000000000e+00
4.016093700000000072e-02,-2.778151293140000089e+00,5.833483158629999554e-01,-9.391551195519999951e+00,1.126773096620000032e-02,-4.966698586939999500e-03,-5.805664695800000392e-03,1.000000000000000000e+00
4.501847999999999961e-02,-2.847552453880000112e+00,5.502652171570000528e-01,-9.365124376360000724e+00,-3.138153813780000280e-03,5.413287319240000020e-03,1.143227331339999840e-03,1.000000000000000000e+00
5.016030500000000225e-02,-2.870406967509999685e+00,5.671839840579999681e-01,-9.347610346980001594e+00,-2.484256168829999684e-03,2.307981019840000050e-03,3.437569830570000491e-03,1.000000000000000000e+00
5.515246199999999932e-02,-2.808553445659999870e+00,5.623624821850000677e-01,-9.339147639060000117e+00,9.808866307140001652e-04,-1.267791027200000165e-03,-6.311347708109998726e-03,1.000000000000000000e+00
6.003833799999999665e-02,-2.903977520940000279e+00,5.504108361720000397e-01,-9.356216262760000291e+00,-9.957524947820000152e-03,1.799760153519999956e-03,1.966151595120000165e-02,1.000000000000000000e+00
6.500344800000000534e-02,-2.780959336300000029e+00,5.274080001169999532e-01,-9.392558911260000087e+00,-8.364639244970000984e-03,-2.409636508670000375e-03,-4.519552923739999888e-03,1.000000000000000000e+00
7.016926099999999666e-02,-2.843354709929999835e+00,5.538893624699999796e-01,-9.363609295619999884e+00,4.279671702530000836e-03,5.309033207600000019e-03,-5.779163911939998698e-03,1.000000000000000000e+00
