t,ax,ay,az,wx,wy,wz,zv
5.088760999999999805e-03,-2.606653739750000032e+00,1.727124090729999784e-01,-9.458321715500000337e+00,5.747094284739999275e-03,5.092405714090000174e-03,2.600464504209999955e-03,1.000000000000000000e+00
1.006314699999999972e-02,-2.611913559970000076e+00,1.405835697510000037e-01,-9.467129291330000029e+00,-6.192676257340000261e-03,-1.294969860460000108e-02,2.739164046940000159e-03,1.000000000000000000e+00
1.494210299999999998e-02,-2.619631002479999804e+00,1.600797767920000003e-01,-9.423601115249999438e+00,1.196158933450000138e-03,-5.080678965899999670e-03,-5.777120590210000836e-03,1.000000000000000000e+00
2.006673900000000010e-02,-2.663108032899999866e+00,1.145077559909999931e-01,-9.469600065359999874e+00,1.607473939660000045e-02,5.526352673770000730e-03,4.384856205430000611e-03,1.000000000000000000e+00
2.499209800000000078e-02,-2.587554779259999993e+00,1.265541036839999967e-01,-9.435092231080000502e+00,2.316319849340000084e-03,1.289735781029999976e-03,-3.086324082689999911e-03,1.000000000000000000e+00
2.990572500000000106e-02,-2.609210146230000138e+00,1.741069321709999840e-01,-9.448969365259999975e+00,1.218438893559999937e-02,1.852883258829999798e-03,-1.317475922410000187e-02,1.000000000000000000e+00
3.510238899999999773e-02,-2.634959212259999628e+00,1.607520134980000015e-01,-9.475459897300000378e+00,-4.268759395930000165e-03,2.819091314450000024e-03,-4.182755481450000333e-03,1.000000000000000000e+00
4.007557700000000112e-02,-2.624402746929999974e+00,1.386395138779999980e-01,-9.424802892260000675e+00,7.557815406470000733e-03,-7.233841344710000530e-03,-7.393970154230000008e-03,1.000000000000000000e+00
4.492319000000000173e-02,-2.575604521490000298e+00,1.143047168330000030e-01,-9.458886363639999573e+00,-4.306586924939999859e-03,-1.512313261630000155e-03,2.589072100820000340e-04,1.000000000000000000e+00
5.007343200000000105e-02,-2.602834765979999965e+00,1.361291110929999937e-01,-9.433588256260000193e+00,4.001846536989999217e-03,-1.876661740240000154e-02,-6.050589494410000234e-03,1.000000000000000000e+00
5.510043500000000316e-02,-2.658556068679999829e+00,1.742158724379999912e-01,-9.440339484080000787e+00,9.661001153290001142e-03,3.139803418889999548e-03,4.152643959969999458e-03,1.000000000000000000e+00
6.007006899999999677e-02,-2.601619252709999941e+00,1.767227954919999844e-01,-9.421551196980001208e+00,-2.616542624309999986e-04,-1.543634757399999988e-02,-9.745724499230000101e-03,1.000000000000000000e+00
6.502333899999999944e-02,-2.673208571149999990e+00,1.469679370260000006e-01,-9.430412548830000574e+00,1.771916635329999837e-02,1.619431888679999983e-03,4.667979199439999290e-03,1.000000000000000000e+00
6.990545600000000470e-02,-2.603221134950000071e+00,1.555702817440000052e-01,-9.390478013330000095e+00,1.190002821390000014e-02,-6.427632644769999508e-03,-6.714764516800000166e-03,1.000000000000000000e+00
7.501647300000000018e-02,-2.620245334990000341e+00,1.243291576429999962e-01,-9.418303593360001003e+00,9.298752062020000653e-03,1.173238176849999981e-02,1.268586143849999986e-03,1.000000000000000000e+00
8.005895000000000372e-02,-2.606863583109999993e+00,1.497848484769999933e-01,-9.506357139869999529e+00,-2.533963997849999973e-04,1.144262962039999977e-02,-4.807015415280000044e-03,1.000000000000000000e+00
8.494984299999999711e-02,-2.646489198789999886e+00,1.423071604070000051e-01,-9.437709135580000464e+00,-5.974064581100000000e-03,5.660094320770000685e-04,-1.015692716460000165e-03,1.000000000000000000e+00
8.988314599999999710e-02,-2.634101426379999999e+00,2.255085267749999955e-01,-9.440942710669999016e+00,1.539239566770000088e-02,9.399109520020000261e-03,8.019513916219999858e-04,1.000000000000000000e+00
9.491618799999999856e-02,-2.655347043509999949e+00,1.208707882169999942e-01,-9.447876309330000666e+00,1.879292167720000156e-02,-1.980986446140000062e-03,3.783726133409999796e-04,1.000000000000000000e+00
1.000209710000000002e-01,-2.629605868529999668e+00,1.468858299670000034e-01,-9.451439554769999418e+00,1.724528335030000095e-02,-7.138369604950000127e-03,4.120655823499999940e-03,1.000000000000000000e+00
1.050735309999999978e-01,-2.679350434909999912e+00,1.721392853599999773e-01,-9.428338665169999189e+00,2.547134179619999807e-03,1.435745507479999940e-02,2.249015122649999920e-02,1.000000000000000000e+00
1.098826080000000066e-01,-2.572563838620000265e+00,1.469339982239999953e-01,-9.448844277580001005e+00,2.810022560880000124e-04,3.153563709930000056e-03,-6.506840698420000499e-03,1.000000000000000000e+00
1.149272499999999947e-01,-2.635516553879999613e+00,1.447112167410000150e-01,-9.430933357829999863e+00,6.914821919049999981e-03,-7.485637906939999076e-04,-3.399971406909999948e-03,1.000000000000000000e+00
