t,ax,ay,az,wx,wy,wz,zv
5.075806000000000415e-03,-2.469528119300000046e+00,5.426621582739999949e-01,-9.382974505830000922e+00,6.126857828350000881e-03,1.088096760210000014e-02,1.680826302619999870e-03,1.000000000000000000e+00
1.004189400000000086e-02,-2.638718272529999798e+00,6.234874340270000204e-01,-9.466420266280000106e+00,1.295420061800000092e-02,-1.332584535700000140e-03,-4.331709817050000133e-03,1.000000000000000000e+00
1.521388899999999954e-02,-2.529431676120000194e+00,5.748527651199999422e-01,-9.408248647819998922e+00,1.416239771060000046e-03,1.418088562789999833e-02,-1.330718398090000032e-02,1.000000000000000000e+00
2.005874900000000072e-02,-2.525458388569999713e+00,6.255162364410000730e-01,-9.461298685479999193e+00,-9.084843099120000834e-03,4.218232352290000593e-04,-2.091694250699999841e-02,1.000000000000000000e+00
2.523888000000000173e-02,-2.619328512400000086e+00,6.317551308309999891e-01,-9.446862748370000062e+00,-3.039984148929999867e-04,1.793850911780000071e-03,-4.387738183140000095e-03,1.000000000000000000e+00
3.006812299999999868e-02,-2.599667534119999956e+00,6.612494477970000117e-01,-9.471192302989999590e+00,1.035839668479999857e-03,9.890895336870000887e-03,6.597346160559999784e-03,1.000000000000000000e+00
3.529692699999999878e-02,-2.513925771690000310e+00,6.778424168100001257e-01,-9.447240349510000357e+00,5.194812547419999996e-03,7.367302663620000150e-03,1.185956597330000035e-02,1.000000000000000000e+00
4.023173099999999974e-02,-2.467034256649999868e+00,6.600280893090000323e-01,-9.458054588989998734e+00,1.181877870109999951e-02,-1.949881762270000082e-02,-2.402855269609999872e-02,1.000000000000000000e+00
4.514469399999999910e-02,-2.569539522359999495e+00,6.423534625389999420e-01,-9.443290735099999722e+00,-5.317145260050000532e-04,5.989742465320000570e-03,-1.327020861209999951e-02,1.000000000000000000e+00
5.023587000000000191e-02,-2.555803842480000032e+00,6.282135127010000097e-01,-9.429920965920000953e+00,-1.094708451999999938e-03,6.240296177569998846e-03,-1.205266825849999821e-02,1.000000000000000000e+00
5.522163699999999703e-02,-2.628544376779999858e+00,6.317139220380000308e-01,-9.456091179970000482e+00,-6.772520719099999137e-04,1.130365766579999841e-02,3.672678023580000332e-03,1.000000000000000000e+00
6.023465100000000017e-02,-2.536407652609999896e+00,6.266597073879999202e-01,-9.470571540739998184e+00,1.163174305110000091e-02,-8.419759571550000654e-03,-3.240334335709999826e-03,1.000000000000000000e+00
6.511844999999999439e-02,-2.545197400530000209e+00,6.730564977079999123e-01,-9.461908341810001843e+00,-2.556419372559999917e-02,5.012550391260000258e-03,3.872661385690000235e-03,1.000000000000000000e+00
7.021452400000000038e-02,-2.506538584049999852e+00,6.767242264349999648e-01,-9.448919680899999562e+00,1.051239110529999903e-02,4.812850616869999987e-03,-6.844945717600000971e-03,1.000000000000000000e+00
7.529145199999999483e-02,-2.530124919079999923e+00,6.586094546819999396e-01,-9.482077269619999527e+00,7.671627681699999708e-03,1.392757706340000054e-02,-7.561342325060001028e-03,1.000000000000000000e+00
